Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cCO2,21887472879.94866,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.063,20-week-foresight
cFix,64276692365.72001,1.8351620084699998e9,1.067654048e9,9.659851099000001e8,1.9567206541999998e9,1.61978761344e9,4.37256226874e9,1.3053327083400002e9,2.9383191943e9,3.425762135e9,2.464642101e9,1.1571108439999999e8,1.4225402274e9,2.5037981639e9,1.3584866933e9,3.9971405021800003e9,4.0026151785699997e9,2.70813851409e9,1.4315269185e9,1.71788771686e9,2.3194676391e9,4.3444744501e9,3.1762490554999995e9,3.4416239765e9,1.8234314987e9,5.84019908123e9,2.121473824e9,2027,SWITCH,0.214,20-week-foresight
cVar,51475919873.92148,1.3007421453020172e9,1.4114750174624443e9,1.6416513677063785e9,5.919581333604495e9,2.218688528167325e9,2.0235502535347192e9,1.9193513683508062e9,3.7930578378788238e9,2.368231054959031e9,7.618790337587311e8,7.685038808423692e8,1.1096384438358526e9,1.8191051165332088e9,1.8074050306823866e9,5.845002260635124e9,5.590428576580835e9,4.057208047594176e8,5.718264517176498e8,2.9151105991843253e8,1.0739096944101744e9,3.4561676201734242e9,3.3246734079065123e9,4.558578173633783e9,1.9916961250604773e9,4.303152764479353e9,3.5543410946897733e8,2027,SWITCH,0.171,20-week-foresight
cNSE,51595763.03088309,341420.229606629,353466.88407897577,347581.3021303235,381705.22830138926,4.263940160770479e7,337948.1386777479,350321.31655955093,347925.0501997025,354303.2434028168,348381.91452194663,398384.9266729895,362061.86618583795,355060.0987356685,369152.3582521657,392898.7441211592,347703.08122906886,324763.2104879467,346893.2249489166,349277.86371159955,342899.7232126104,350970.8148261786,359408.3503992992,362576.0560546415,349368.2545051847,389044.2815595464,392845.2607963859,2027,SWITCH,0.0,20-week-foresight
cStart,452236674.2302047,4.861206492737393e6,3.854626693595005e6,6.3803939948350815e6,5.129381631418911e6,7.929925033013271e6,2.5610092252962805e7,7.141110907877081e6,1.4165570601838896e7,6.571294803214669e7,3.031438962731425e6,3.9414213419033554e6,1.8853153577276084e6,1.876369315692358e7,3.0582429863217208e6,3.0782108129096605e7,2.0681296990830008e7,8.326982821834669e6,2.1245024498697374e7,1.5835256978445115e7,2.0377974401619468e7,1.4728590571496502e7,9.632814316421077e6,6.598959938190014e6,5.175966265601045e6,1.1294260833614212e8,1.4443723535796e7,2027,SWITCH,0.002,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,20-week-foresight
cNetworkExp,655463753.9284002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.002,20-week-foresight
cVOM,9155041587.475395,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.03,20-week-foresight
cCO2,174236247765.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.58,20-week-foresight
cFix,122817104941.46008,3.93747373991e9,2.1825470728099995e9,2.4378834415e9,6.44779666944e9,5.03778143624e9,6.2812706174e9,2.8502217098399997e9,3.77511016299e9,7.2257425228e9,3.69263018761e9,9.49203204e7,2.49819235259e9,2.5029703971e9,2.94642482867e9,6.30918182779e9,1.1411525332289999e10,5.68254146012e9,2.0929253581000001e9,2.73839082654e9,6.654439611139999e9,6.80753763716e9,6.564118272759999e9,6.29333860054e9,2.99091913724e9,1.051133050329e10,2.84989091519e9,2030,SWITCH,0.571,20-week-foresight
cVar,37066239490.568016,2.560814109832749e8,1.475619101766978e9,1.2636467476852753e9,5.930101445606633e9,1.084144065808562e9,2.0937629672735896e9,1.7116495552900984e9,2.0938942498059914e9,2.210762303063477e9,2.1195912490230027e8,2.5676640326027557e8,6.670663025934064e8,1.2361504065805342e9,6.510170090084163e8,3.4736183839330807e9,9.428064363880053e9,2.407145900304524e7,1.5097424116177174e8,7.744196236587131e7,3.791326708048294e8,3.4776414371668205e9,2.6949260165322328e9,4.0996378746962442e9,6.288287767906941e8,1.8611069360613856e9,1.8557152270305362e8,2030,SWITCH,0.172,20-week-foresight
cNSE,29791818.083244078,232831.1459235077,232144.11263009507,231894.4048219821,232721.87192070356,2.400334958016611e7,232789.377457573,231663.67682247396,232158.86203648814,231296.51025671023,231215.33113479195,227610.58113143846,231713.59489037545,229210.2177865934,231937.62550966104,234817.90609943727,233054.06183460425,234079.98256532516,229052.08932205307,228979.77413655428,232921.41884271224,232150.12256468687,232190.23810068265,232798.81499339052,231069.68440084724,233327.84690945427,224839.25098579965,2030,SWITCH,0.0,20-week-foresight
cStart,1475575162.8772342,1.3400347739407333e7,1.9668066355008025e7,3.17047123787346e7,1.2032034772778082e8,6.501219047975245e7,6.246608594715776e7,3.488083658026236e7,1.057783847898652e8,1.3805069526804265e8,8.780740109336283e6,2.871017473358903e7,1.482465031646015e7,2.964416675692634e7,3.1308479010703582e7,5.70218951604992e7,1.4503213002924624e8,3.386950782085809e6,9.811382578971796e6,5.1032723292683195e6,3.621129058114474e7,6.0058040323499404e7,9.176865282750455e7,1.3781653157253057e8,2.2308612666953668e7,1.8300886201626143e8,1.9497663816285767e7,2030,SWITCH,0.007,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.0,20-week-foresight
cNetworkExp,6053830083.27015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,SWITCH,0.028,20-week-foresight
cVOM,10557397248.156822,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.049,20-week-foresight
cCO2,36986740060.54855,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,SWITCH,0.172,20-week-foresight
cFix,162284136939.21014,5.415187561179999e9,3.37675598175e9,4.398083185110001e9,8.66941742407e9,7.35751654907e9,8.81232471299e9,3.55345034866e9,4.569003516990001e9,9.97365886446e9,5.28671048322e9,8.898105039999999e7,3.5657526061e9,2.9636993473e9,3.78898784626e9,7.463538061290001e9,1.668743030377e10,6.31016981251e9,2.24561911102e9,3.2859838161899996e9,7.71800641767e9,8.29895921765e9,8.40093727566e9,8.481144336059999e9,3.87520879024e9,1.459257899109e10,3.1050313285e9,2035,SWITCH,0.634,20-week-foresight
cVar,42120263256.00257,2.427953134930496e8,1.822699660129204e9,2.234307356896689e9,5.93528163072266e9,1.155024420698285e9,3.320034465370338e9,1.7703824159022374e9,2.406270008913927e9,2.878640553539517e9,3.7371670535441405e8,1.0153088714121553e8,4.3190198320939547e8,1.3142718381125765e9,6.43182406348053e8,2.485996171702373e9,1.1424355696922123e10,1.9657627331525896e7,1.3681010954621515e8,6.953704903877106e7,2.759583096182086e8,3.764207016489393e9,2.769157594194685e9,4.9531852289922695e9,5.685420224206579e8,3.691191932076046e9,1.3106461364280057e8,2035,SWITCH,0.164,20-week-foresight
cNSE,177131202.91636762,27387.922328406115,27565.241699194063,26746.82279077248,26823.47442595762,1.7577880570327935e8,26830.030330477548,27650.01922027852,27131.24345064888,27227.934367816786,26797.50600280145,700528.154432189,27676.967747240546,27478.391687164833,27440.068725936308,26569.057844083065,27336.372252557132,26740.685393443702,27259.594696310945,27542.232966333497,27012.965230088415,26906.335935812443,26975.573820511105,27122.397380588154,27308.772540194826,26477.421028995246,27862.02679076929,2035,SWITCH,0.001,20-week-foresight
cStart,5334637349.122499,7.156430607385686e7,1.2149420323433034e8,2.1782221527046853e8,6.647590258102254e8,1.5099666331844512e8,2.4320874545721996e8,8.133397356206112e7,2.7449078536157244e8,2.961693471029918e8,4.7534748954066515e7,4.270611844788868e7,3.765545411997775e7,8.127482730528921e7,1.403554679628768e8,5.143946010956414e8,7.328055383950832e8,7.164577097446741e6,1.712434259770515e7,5.447710948480975e6,6.736685408830483e7,2.931421085925877e8,2.148552401871146e8,4.741932843507084e8,6.86971979369071e7,4.44357963818011e8,2.3722048033011716e7,2035,SWITCH,0.021,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.0,20-week-foresight
cNetworkExp,7749517309.665463,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,SWITCH,0.03,20-week-foresight
cVOM,12799439761.739092,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.05,20-week-foresight
cCO2,25672786658.614265,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,SWITCH,0.1,20-week-foresight
cFix,182427626963.43005,6.18230617744e9,3.90005626668e9,5.45166218143e9,9.88840433819e9,9.46554333525e9,9.451235634310001e9,3.8040361401800003e9,5.21185423405e9,1.1422284283919998e10,6.74642034991e9,1.6090564744e8,4.1703408437599993e9,3.44285296985e9,4.27382705113e9,7.22396518159e9,1.9026609284e10,6.69896792084e9,2.2560440399900002e9,3.51643552361e9,8.17756790074e9,8.8746977317e9,9.31828071131e9,9.77215286971e9,4.56590771731e9,1.629182050259e10,3.1334481265e9,2040,SWITCH,0.637,20-week-foresight
cVar,45403279890.530685,3.34038833082349e8,2.2264301439253154e9,3.4364788920154147e9,6.060988635392877e9,1.1432340693325064e9,3.480990669160849e9,1.8491836679153624e9,2.4631534307342796e9,3.238648353596058e9,6.389287966240646e8,1.0487865924118038e8,3.951874307481245e8,1.4346583423748884e9,6.697361523700007e8,2.28740974264339e9,1.232625903934458e10,5.431741189361057e7,1.4018311470813796e8,8.240946652610493e7,2.5907921457818857e8,3.958401992662755e9,2.5826362106066594e9,4.973912423356607e9,7.328117558249674e8,3.922836775544402e9,1.0551279565878698e8,2040,SWITCH,0.159,20-week-foresight
cNSE,337807352.755836,28520.506428116918,27397.48669401102,24866.278849395127,24438.790925992897,3.265477178921999e8,24940.80910101057,28023.90537563166,25443.44452746335,27041.613083355187,7.168162876128531e6,3.4780543778848066e6,27522.57646015251,29519.238256710712,26930.197513284125,26518.196294496614,27949.290128544108,26924.773811332692,26887.887583447242,27840.38686211459,26558.98218528848,27134.168338373354,24974.855954693234,25868.267298515122,26539.05580264127,23714.756850942023,27862.14129758061,2040,SWITCH,0.001,20-week-foresight
cStart,8541819023.226403,1.5088662931223023e8,3.170725567950631e8,6.217559218953795e8,9.455249686911497e8,1.617116008965737e8,4.031660834257594e8,1.4748948890757874e8,4.977908138168863e8,4.143283049914012e8,1.1432688201021378e8,5.111470055335924e7,4.17853114422109e7,1.4513311611484662e8,1.7289927933080688e8,6.36426100857019e8,1.111632565705173e9,2.68146081652939e7,2.3856614325996183e7,1.3252156370115496e7,1.0122224888313876e8,4.751781942771126e8,3.637454550516992e8,7.47706882891559e8,1.8831916060006276e8,6.290069391261705e8,3.967243878911332e7,2040,SWITCH,0.03,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.0,20-week-foresight
cNetworkExp,8796080223.422081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,SWITCH,0.031,20-week-foresight
cVOM,13499026129.340023,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.047,20-week-foresight
cCO2,27203662382.84567,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,SWITCH,0.095,20-week-foresight
cFix,207551767505.14,7.33271743664e9,4.80471943843e9,6.74802821246e9,1.1087299764970001e10,1.124793505491e10,1.018138094952e10,4.1815477944000006e9,5.76237482061e9,1.299248035768e10,8.8634197184e9,3.481826458e8,4.52220930022e9,3.81287300876e9,4.955041651950001e9,7.33592332163e9,2.213446928411e10,7.40697479152e9,2.28987091539e9,3.8098736106400003e9,9.253687275300001e9,9.86882230186e9,1.033642121325e10,1.087779701239e10,6.168537386030001e9,1.798455760854e10,3.24462262973e9,2045,SWITCH,0.64,20-week-foresight
cVar,51668897568.004135,3.3724247638909286e8,2.7428512219576573e9,4.382265204961526e9,6.664494484213528e9,1.056589174598124e9,3.939617901313965e9,2.1670501056681714e9,3.0183222393623495e9,3.729516986535524e9,1.2644604693752239e9,1.1423844122341734e8,4.013534741027163e8,1.4511866685291588e9,6.161621740637473e8,2.1451714728160326e9,1.4188224241574015e10,6.774379089665203e7,1.510492896775323e8,8.859731080736226e7,2.3321381967102098e8,4.620883762963549e9,3.0048238229332075e9,5.615654863562176e9,7.175513990916061e8,4.528369700747509e9,1.0136288399822366e8,2045,SWITCH,0.159,20-week-foresight
cNSE,352621340.02483344,31035.521971043883,29850.875098011456,26176.518011652137,23869.290899950596,3.5109194717304635e8,25345.29027709359,30442.342448926996,25948.264024118987,28606.181831601516,31194.877719976354,853412.7077258779,30287.67559379543,31203.552046104334,28044.849880679863,26890.812639156087,30349.925804823913,27959.599816081805,28862.94908394929,30620.91762676869,27073.551559985535,27862.086673484155,25064.867447214518,25560.28323975091,28688.289781456355,24506.418783932575,30535.201802769814,2045,SWITCH,0.001,20-week-foresight
cStart,9928768907.754765,1.434297524240797e8,4.24757118348015e8,7.119470168942134e8,1.1155130639391057e9,1.2345898699096051e8,4.7395650297259706e8,1.7145744904318956e8,5.897439561068131e8,4.672110028612499e8,2.2963745479250216e8,4.495599530401528e7,4.53074635717359e7,1.5391757745341593e8,1.5182105978193963e8,6.14317908052693e8,1.2975224370665011e9,3.3636979093064405e7,3.0246806370669108e7,1.7451546182444002e7,1.1211450371936661e8,5.921001694566249e8,4.618702806508895e8,9.413875690297189e8,1.775238440112653e8,7.564717628375138e8,4.701070080036647e7,2045,SWITCH,0.031,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.0,20-week-foresight
cNetworkExp,10144455923.032785,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,SWITCH,0.031,20-week-foresight
cVOM,15679099812.97739,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.048,20-week-foresight
cCO2,28776153980.062687,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,SWITCH,0.089,20-week-foresight
cFix,229067915641.67017,8.768744480630001e9,5.790256612540001e9,9.15099764934e9,1.315097016155e10,1.170657497805e10,1.0351980595130001e10,4.24460123736e9,5.850770634910001e9,1.3635734466960001e10,1.0211303351210001e10,3.974521077e8,4.74378491128e9,3.9775591864100003e9,6.042392148190001e9,9.10787071648e9,2.2891816947429996e10,8.01470039823e9,2.7555447689900002e9,3.96405004604e9,9.67481204737e9,1.1456245921009998e10,1.116308643553e10,1.205060804374e10,7.54024729842e9,1.877179387111e10,3.6540166260599995e9,2050,SWITCH,0.673,20-week-foresight
cVar,50270304790.354706,2.5600279671730864e8,2.807059488674532e9,4.1032564256196556e9,6.344620384018432e9,1.0172361660905691e9,3.787795961904152e9,2.2281855161988225e9,3.11952407606622e9,3.583888839506235e9,1.5316156211700594e9,9.184367417622097e7,3.445522009505077e8,1.4368740259287038e9,5.298766500615023e8,2.0305407079752345e9,1.3553049375796612e10,4.795363675594898e7,1.4136208969957262e8,8.209225121282364e7,2.187557918504702e8,4.383574872625833e9,2.9216455862775283e9,5.596987329256925e9,5.814714304339707e8,4.793692659014961e9,9.873189674362473e7,2050,SWITCH,0.148,20-week-foresight
cNSE,276242191.2689801,58363.36611613573,58564.684710116344,58960.5129926028,59602.80648231302,2.6072536458255833e8,58270.99602991354,58634.603239082586,58289.62671392702,1.1658398454824733e7,59796.54609047549,2.509926045242058e6,58726.0439327514,58477.30704458168,58479.04803109313,59941.8011170019,59011.01563966245,57898.267886195565,57567.52190272197,57315.374035122135,58382.556761828484,59817.908888527505,58517.89285875336,58683.97788072207,58881.717612621615,59044.01726096656,57274.59312769326,2050,SWITCH,0.001,20-week-foresight
cStart,9389626415.876574,9.418608245285073e7,5.2155844053818285e8,5.2314977142176217e8,1.0313501814070716e9,1.3494296510404065e8,4.5377957802804005e8,2.0244814405470893e8,6.071871629403169e8,4.0144211026165897e8,2.433415399265857e8,3.752371975911621e7,3.8743527834566705e7,1.4905783943482253e8,9.561081987425567e7,5.475343917073889e8,1.3408403558556643e9,2.282355401895887e7,2.3171547492776107e7,1.3879815356975313e7,1.0537145361649184e8,5.658279759484851e8,4.522169720690384e8,9.155666388496284e8,9.877937297358496e7,7.27381724903213e8,4.191073004662893e7,2050,SWITCH,0.028,20-week-foresight
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,20-week-foresight
cNetworkExp,10425623031.431181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.031,20-week-foresight
cVOM,15361884664.345453,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.045,20-week-foresight
cCO2,25419734161.830055,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.075,20-week-foresight
cCO2,1120480795528.9963,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.181,20-week-foresight
cFix,3665359935908.1943,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.592,20-week-foresight
cNSE,5982780726.055396,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.001,20-week-foresight
cNetworkExp,252779393280.98398,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.041,20-week-foresight
cStart,126695284028.15503,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.02,20-week-foresight
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,20-week-foresight
cVOM,213888439083.56006,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.035,20-week-foresight
cVar,806744145021.4012,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.13,20-week-foresight
cCO2,1165656993000.1658,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.192,20-week-foresight
cFix,3379179595986.866,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.556,20-week-foresight
cNSE,4373092021.171079,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.001,20-week-foresight
cNetworkExp,152029866412.59824,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.025,20-week-foresight
cStart,123765450290.74123,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.02,20-week-foresight
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,20-week-foresight
cVOM,270598257017.57202,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.045,20-week-foresight
cVar,982801225367.509,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.162,20-week-foresight
cFix,68357789262.75998,2.3636299358700004e9,9.094111469499998e8,8.3914903352e8,1.7493163402400002e9,2.75894925807e9,3.76279039801e9,1.3708237190199995e9,2.7431243964200006e9,3.36915997997e9,2.3983707001599994e9,1.0528423945e8,4.683472991660001e9,2.49570046494e9,1.42430318652e9,4.600345691189999e9,4.957017999850001e9,1.99320300371e9,1.2628037382900002e9,1.61410836652e9,2.391967272e9,4.1817117286000004e9,4.27594038422e9,3.0884438102799997e9,2.4384288972399993e9,5.740631382099999e9,1.2012738776300004e9,2027,GenX,0.172,full-current-policies
cVar,46037974689.20729,6.269248164258437e8,1.4043300894768715e9,1.272304458281132e9,5.711336702528277e9,9.970449947750015e8,1.7902141981338146e9,1.3116256568783984e9,2.671603778050683e9,1.5943452759906678e9,9.299873312635064e8,5.3169265535762715e8,-4.847473387545828e7,1.344275597257909e9,5.721795587486584e8,4.3897224957536745e9,5.316209369922828e9,5.084524748540966e8,8.885054767879922e8,3.1120112402479446e8,5.426558907951707e8,3.3426013715094666e9,2.324550111653772e9,4.0893230151842017e9,1.3486407057906117e9,2.984300695830125e9,3.07546957060609e8,2027,GenX,0.116,full-current-policies
cNSE,39642155.846707664,4896.486791773123,5092.5461065032205,5573.714829663684,5674.794455938556,3.2701013203797296e7,6215.364807829141,5392.730751858053,6151.419290075624,6132.131816786949,5322.802957858381,6.801161921557507e6,4522.455607194648,5954.253117823664,6245.400233470411,6894.858457466326,5937.011433124348,5348.512649505203,6745.13279272147,6546.360306646289,5815.078789657155,5565.2188002709245,6348.453032711848,6501.515420688764,4930.610731417529,6568.078230034713,5605.789941951467,2027,GenX,0.0,full-current-policies
cStart,584277000.9001112,2.0755759840519195e6,1.0611641551284972e6,3.882121444923789e6,1.6762650334249148e6,2.4036992445784435e7,2.0339352208099328e7,5.040704186869717e6,7.613267652288851e6,8.309142304208562e7,1.052025182785801e6,5.322362874552425e6,5.110980278307429e7,1.3684749962193135e7,3.7263548811101913e6,5.322734155077856e6,4.721590506183707e6,2.536534475568619e7,3.0104071299559046e7,2.2786929473906428e7,4.640970354622664e7,4.0111324972718335e6,7.517928415680374e6,2.135778885984379e6,3.1228516416322356e6,1.9045777337936437e8,1.860900050712784e7,2027,GenX,0.001,full-current-policies
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-current-policies
cNetworkExp,463725048.12049913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.001,full-current-policies
cVOM,7010369711.982528,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.018,full-current-policies
cCO2,268141055013.13586,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.675,full-current-policies
cPolicy_PTC,5985244332.734116,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.015,full-current-policies
cPolicy_ITC,361572679.66999817,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.001,full-current-policies
cFix,79547580634.62006,2.9455669731599994e9,1.28834053187e9,1.5884573936499999e9,2.3632821804e9,4.98177107794e9,4.386480570200001e9,1.58131811574e9,2.6824793685399995e9,3.7861317729e9,2.9229561603199997e9,9.164834060999998e7,6.05382328018e9,2.4957529034400005e9,2.31949998523e9,5.8103926097e9,4.723461340440001e9,2.2146343559900002e9,1.4730973697599998e9,1.84124686568e9,2.7973444693199997e9,4.913284450249999e9,4.866436825559999e9,3.45294796203e9,3.2972749948699994e9,6.1041013589800005e9,1.53882555568e9,2030,GenX,0.201,full-current-policies
cVar,45426913439.74933,3.608178796480231e8,1.351541884734924e9,1.0281671239706694e9,5.429508648200293e9,6.181362309975985e8,1.4816665349372787e9,1.2512462700914016e9,2.5977252109019623e9,1.571882547248341e9,8.73251313345497e8,4.305512280599525e8,-9.84764115895162e7,1.4286064292688577e9,6.193685567762531e8,4.353109421850861e9,5.152574910753331e9,1.6537692290424702e8,7.478611979778929e8,1.5226332675257087e8,3.6699253619806826e8,3.431909155445968e9,1.8457566580431864e9,4.354407340046118e9,8.84103253147698e8,2.5698357163865886e9,1.5489024817990303e8,2030,GenX,0.115,full-current-policies
cNSE,247606443.0404452,2161.877551066674,2263.26447702766,2405.0529063602226,2394.904323716284,2.392219201096957e8,2529.7208454452366,2383.8325030813025,2498.462162748877,2531.8043925241054,2339.7393511959363,8.327574245553822e6,1916.7201236433461,2269.77789573638,2297.248140513858,2475.6217654731036,2252.961247678987,2293.385240237035,2581.4156878465456,2525.9728256868557,2249.699957470257,2358.4746255156156,2551.6630343728666,2612.651943534461,2190.789229872108,2589.26664717131,2274.378314119316,2030,GenX,0.001,full-current-policies
cStart,823451415.6566868,1.2387932617965596e7,5.202508304140693e6,1.043171076103417e7,4.0879318163147504e6,4.8270989777502544e7,4.446452780269503e7,1.2125942713340336e7,2.664262256626276e7,1.0784790339578128e8,5.80932761603979e6,9.476341018033769e6,3.877099954974271e7,2.3026097212140244e7,9.149847031551084e6,2.28014615658941e7,1.6434623094702076e7,2.663919828182152e7,3.454081760629606e7,2.492848265977074e7,5.042631731824578e7,7.524440239414465e6,2.2177344307969805e7,4.483178701790746e6,1.3224874250530548e7,2.2004141895122546e8,2.2534576496512268e7,2030,GenX,0.002,full-current-policies
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-current-policies
cNetworkExp,1166725776.022922,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.003,full-current-policies
cVOM,6750164194.862324,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.017,full-current-policies
cCO2,249839402945.16458,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.631,full-current-policies
cPolicy_PTC,9054003500.344631,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.023,full-current-policies
cPolicy_ITC,2972976177.8200073,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.008,full-current-policies
cFix,107597265825.68993,3.6184578479099984e9,2.12479986858e9,2.4617846587e9,4.51960009491e9,8.17703928228e9,5.443823405610001e9,2.4495792580800004e9,3.41684276036e9,6.39878121242e9,4.48691324416e9,6.3199725187e8,7.3791358765e9,2.55932888209e9,3.40137892048e9,7.501713679360001e9,6.845315409210001e9,2.73330137824e9,2.190726941940001e9,1.94910044044e9,4.512521519949999e9,5.96703261614e9,6.2912988655e9,5.2998125536900015e9,3.835424739549999e9,7.3782980722300005e9,2.0650455912099998e9,2035,GenX,0.253,full-current-policies
cVar,48311735102.333725,4.495392776741424e8,1.5913614767861423e9,1.382661661700907e9,4.805988884466647e9,9.37101711818053e8,9.930843589221601e8,9.95630176363127e8,2.531332959091839e9,6.921551725173984e8,6.498064986705949e8,6.858444604826205e8,-6.878253321221113e7,1.6029524911084545e9,6.361341109497359e8,4.688940937155873e9,3.917818960550101e9,5.894437218676705e7,3.919976683326028e8,8.947956291352107e7,-2.3599681611883754e8,3.0046567244512496e9,1.1298568557761104e9,4.217304775908186e9,7.283914981008942e8,2.5723211685234976e9,-1.3511584933442745e8,2035,GenX,0.114,full-current-policies
cNSE,816378637.428095,3013.507073093633,3044.8082158871016,1.330768254283586e6,3529.386404980452,3.62383067185571e8,3709.4689706090376,1.0718295991482848e7,3759.2186151473825,9.393472325025916e7,2.150440262522568e8,1.1414037909613305e8,2520.5797869718895,3714.281925982774,3540.427215785665,1.3420467682307966e7,3480.428619632076,3400.322831863398,4160.971050899079,4055.959096264028,3693.92460918339,5.343747767896194e6,3783.904189077183,3877.9477873408478,3040.493210622525,3696.3070658834476,3140.0112619192905,2035,GenX,0.002,full-current-policies
cStart,1504940758.4136734,2.9824323157666475e7,4.081033828932924e7,6.051082855350541e7,5.722476448463899e7,6.6294476564404696e7,8.180783628095445e7,3.414060323686036e7,7.02825027024262e7,1.380631315195302e8,1.5460981493188296e7,1.1722961574192332e7,3.847272143682669e7,5.148359025489549e7,2.1951023095812272e7,5.1249229600013345e7,5.439739886066438e7,4.0618957021834426e7,4.058997391474283e7,2.9873556278750636e7,6.589073337174396e7,4.094772923470855e7,4.564956195167303e7,3.6863862758729234e7,5.2487929393825054e7,3.0455528854659396e8,2.376645483627633e7,2035,GenX,0.004,full-current-policies
