model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,end_cap,start_cap,scenario,configuration,child_scenario,cap
SWITCH,,PJME_to_PJMW,2035,full-current-policies-retire,MW,1.0,,PJME,PJMW,482.9870637110515,,,current_policies,retirement,none,0.0026600000001053
SWITCH,,NYCW_to_PJME,2035,full-current-policies-retire,MW,51258.0,,NYCW,PJME,81.02077938846139,,,current_policies,retirement,none,632.65391
SWITCH,,PJMD_to_PJME,2035,full-current-policies-retire,MW,782357.0,,PJMD,PJME,139.26433395480618,,,current_policies,retirement,none,5617.78581
SWITCH,,MISC_to_MISE,2035,full-current-policies-retire,MW,1078305.0,,MISC,MISE,993.3851724175372,,,current_policies,retirement,none,1085.48521
SWITCH,,MISE_to_PJMW,2035,full-current-policies-retire,MW,0.0,,MISE,PJMW,672.2944948093907,,,current_policies,retirement,none,0.000119999999697
SWITCH,,MISE_to_MISW,2035,full-current-policies-retire,MW,1023.0,,MISE,MISW,1338.0895372438338,,,current_policies,retirement,none,0.76472
SWITCH,,ISNE_to_NYUP,2035,full-current-policies-retire,MW,248788.0,,ISNE,NYUP,422.4133412443229,,,current_policies,retirement,none,588.9683100000002
SWITCH,,ISNE_to_NYCW,2035,full-current-policies-retire,MW,0.0,,ISNE,NYCW,208.76319678780865,,,current_policies,retirement,none,7.000000005064066e-05
SWITCH,,MISC_to_SPPC,2035,full-current-policies-retire,MW,837939.0,,MISC,SPPC,696.0754685319118,,,current_policies,retirement,none,1203.80544
SWITCH,,MISC_to_PJMW,2035,full-current-policies-retire,MW,0.0,,MISC,PJMW,636.7767278564246,,,current_policies,retirement,none,0.0002300000005561
SWITCH,,MISC_to_SRCE,2035,full-current-policies-retire,MW,0.0,,MISC,SRCE,807.5788459671032,,,current_policies,retirement,none,0.0004900000003544
SWITCH,,MISC_to_SPPS,2035,full-current-policies-retire,MW,2270146.0,,MISC,SPPS,1164.3004320004338,,,current_policies,retirement,none,1949.7942900000005
SWITCH,,MISC_to_MISS,2035,full-current-policies-retire,MW,0.0,,MISC,MISS,1432.2313664952487,,,current_policies,retirement,none,0.000110000000177
SWITCH,,MISC_to_SPPN,2035,full-current-policies-retire,MW,846.0,,MISC,SPPN,919.2234841721058,,,current_policies,retirement,none,0.92044
SWITCH,,MISC_to_MISW,2035,full-current-policies-retire,MW,0.0,,MISC,MISW,1370.4981771620598,,,current_policies,retirement,none,0.0001099999999496
SWITCH,,BASN_to_CANO,2035,full-current-policies-retire,MW,1.0,,BASN,CANO,1613.3847128003597,,,current_policies,retirement,none,0.0005000000000023
SWITCH,,CANO_to_CASO,2035,full-current-policies-retire,MW,0.0,,CANO,CASO,678.496525078502,,,current_policies,retirement,none,0.0006599999996979
SWITCH,,CANO_to_NWPP,2035,full-current-policies-retire,MW,1.0,,CANO,NWPP,1302.6110658309303,,,current_policies,retirement,none,0.0009500000001025
SWITCH,,TRE_to_TREW,2035,full-current-policies-retire,MW,1.0,,TRE,TREW,694.9819646586291,,,current_policies,retirement,none,0.0015800000001036
SWITCH,,SPPS_to_TREW,2035,full-current-policies-retire,MW,1137367.0,,SPPS,TREW,594.5912331781975,,,current_policies,retirement,none,1912.8550499999997
SWITCH,,SPPC_to_SPPS,2035,full-current-policies-retire,MW,0.0,,SPPC,SPPS,455.0277413171593,,,current_policies,retirement,none,1.0000000202126104e-05
SWITCH,,MISS_to_SPPC,2035,full-current-policies-retire,MW,1720496.0,,MISS,SPPC,1264.309793619994,,,current_policies,retirement,none,1360.81817
SWITCH,,SPPC_to_SPPN,2035,full-current-policies-retire,MW,0.0,,SPPC,SPPN,261.19343417595013,,,current_policies,retirement,none,7.000000005064066e-05
SWITCH,,MISW_to_SPPC,2035,full-current-policies-retire,MW,6.0,,MISW,SPPC,1195.0293103479462,,,current_policies,retirement,none,0.0046999999999999
SWITCH,,FRCC_to_SRSE,2035,full-current-policies-retire,MW,0.0,,FRCC,SRSE,930.705776696937,,,current_policies,retirement,none,0.0004800000001523
SWITCH,,SPPS_to_TRE,2035,full-current-policies-retire,MW,389371.0,,SPPS,TRE,501.3042951289656,,,current_policies,retirement,none,776.7160400000002
SWITCH,,PJMW_to_SRCA,2035,full-current-policies-retire,MW,0.0,,PJMW,SRCA,900.2912298442393,,,current_policies,retirement,none,6.000000007588824e-05
SWITCH,,SRCA_to_SRCE,2035,full-current-policies-retire,MW,460.0,,SRCA,SRCE,1047.313910703395,,,current_policies,retirement,none,0.4389799999999866
SWITCH,,PJMD_to_SRCA,2035,full-current-policies-retire,MW,472095.0,,PJMD,SRCA,525.2547915890101,,,current_policies,retirement,none,898.79242
SWITCH,,SRCA_to_SRSE,2035,full-current-policies-retire,MW,0.0,,SRCA,SRSE,750.9564568673488,,,current_policies,retirement,none,0.0
SWITCH,,NYCW_to_NYUP,2035,full-current-policies-retire,MW,36927.0,,NYCW,NYUP,319.03239545042265,,,current_policies,retirement,none,115.74809000000003
SWITCH,,PJMW_to_SRCE,2035,full-current-policies-retire,MW,0.0,,PJMW,SRCE,542.940224506259,,,current_policies,retirement,none,9.999999974752428e-05
SWITCH,,PJMD_to_PJMW,2035,full-current-policies-retire,MW,0.0,,PJMD,PJMW,493.7545177764829,,,current_policies,retirement,none,0.0003999999998995
SWITCH,,BASN_to_RMRG,2035,full-current-policies-retire,MW,0.0,,BASN,RMRG,1478.968739910536,,,current_policies,retirement,none,1.9999999949504858e-05
SWITCH,,BASN_to_CASO,2035,full-current-policies-retire,MW,1.0,,BASN,CASO,1052.8154002870249,,,current_policies,retirement,none,0.0009600000003047
SWITCH,,BASN_to_NWPP,2035,full-current-policies-retire,MW,1.0,,BASN,NWPP,2143.6820330805017,,,current_policies,retirement,none,0.00037999999995
SWITCH,,BASN_to_SRSG,2035,full-current-policies-retire,MW,0.0,,BASN,SRSG,1196.8856954277987,,,current_policies,retirement,none,1.0000000656873452e-05
SWITCH,,MISS_to_SRCE,2035,full-current-policies-retire,MW,1.0,,MISS,SRCE,910.5740119711644,,,current_policies,retirement,none,0.000630000000001
SWITCH,,SRCE_to_SRSE,2035,full-current-policies-retire,MW,1172186.0,,SRCE,SRSE,808.9930595294763,,,current_policies,retirement,none,1448.9440100000006
SWITCH,,MISS_to_SPPS,2035,full-current-policies-retire,MW,2355354.0,,MISS,SPPS,1083.4402589451677,,,current_policies,retirement,none,2173.9580000000005
SWITCH,,SPPS_to_SRSG,2035,full-current-policies-retire,MW,11932735.0,,SPPS,SRSG,1530.6511537017682,,,current_policies,retirement,none,7795.85556
SWITCH,,SPPN_to_SPPS,2035,full-current-policies-retire,MW,424822.0,,SPPN,SPPS,679.4249275747745,,,current_policies,retirement,none,625.2669900000001
SWITCH,,NWPP_to_RMRG,2035,full-current-policies-retire,MW,556748.0,,NWPP,RMRG,256.39318164425606,,,current_policies,retirement,none,2171.4608
SWITCH,,RMRG_to_SRSG,2035,full-current-policies-retire,MW,1834664.0,,RMRG,SRSG,1451.9389962866967,,,current_policies,retirement,none,1263.59555
SWITCH,,MISS_to_SRSE,2035,full-current-policies-retire,MW,3307745.0,,MISS,SRSE,825.7437764420143,,,current_policies,retirement,none,4005.776159999999
SWITCH,,CASO_to_NWPP,2035,full-current-policies-retire,MW,2.0,,CASO,NWPP,1859.1210098249192,,,current_policies,retirement,none,0.0011700000000018
SWITCH,,CASO_to_SRSG,2035,full-current-policies-retire,MW,3.0,,CASO,SRSG,670.4280089248628,,,current_policies,retirement,none,0.0045999999993
SWITCH,,MISW_to_SPPN,2035,full-current-policies-retire,MW,0.0,,MISW,SPPN,1014.1486283848258,,,current_policies,retirement,none,0.0
SWITCH,,NWPP_to_SPPN,2035,full-current-policies-retire,MW,1462918.0,,NWPP,SPPN,2877.9361274282305,,,current_policies,retirement,none,508.32207
SWITCH,,MISW_to_NWPP,2035,full-current-policies-retire,MW,0.0,,MISW,NWPP,14040.700523946523,,,current_policies,retirement,none,0.0
SWITCH,,RMRG_to_SPPN,2035,full-current-policies-retire,MW,1470997.0,,RMRG,SPPN,780.5713741841813,,,current_policies,retirement,none,1884.51294
SWITCH,,RMRG_to_SPPC,2035,full-current-policies-retire,MW,2115421.0,,RMRG,SPPC,936.6269837220768,,,current_policies,retirement,none,2258.55241
SWITCH,,SRSG_to_TRE,2035,full-current-policies-retire,MW,1965631.0,,SRSG,TRE,1692.23667175099,,,current_policies,retirement,none,1161.5581
SWITCH,,MISC_to_PJMC,2040,full-current-policies-retire,MW,6.0,,MISC,PJMC,626.2046711986147,,,current_policies,retirement,none,0.0091199999997115
SWITCH,,PJMC_to_PJMW,2040,full-current-policies-retire,MW,692730.0,,PJMC,PJMW,484.9526117173539,,,current_policies,retirement,none,1428.4494800000002
SWITCH,,MISW_to_PJMC,2040,full-current-policies-retire,MW,121324.0,,MISW,PJMC,577.3769837220765,,,current_policies,retirement,none,210.12977
SWITCH,,NYUP_to_PJME,2040,full-current-policies-retire,MW,415522.0,,NYUP,PJME,316.61636032760543,,,current_policies,retirement,none,1312.38198
SWITCH,,PJME_to_PJMW,2040,full-current-policies-retire,MW,512737.0,,PJME,PJMW,482.9870637110515,,,current_policies,retirement,none,1061.5952499999994
SWITCH,,NYCW_to_PJME,2040,full-current-policies-retire,MW,2.0,,NYCW,PJME,81.02077938846139,,,current_policies,retirement,none,0.0228700000000117
SWITCH,,PJMD_to_PJME,2040,full-current-policies-retire,MW,1.0,,PJMD,PJME,139.26433395480618,,,current_policies,retirement,none,0.0059199999996053
SWITCH,,MISC_to_MISE,2040,full-current-policies-retire,MW,9.0,,MISC,MISE,993.3851724175372,,,current_policies,retirement,none,0.0090500000001156
SWITCH,,MISE_to_PJMW,2040,full-current-policies-retire,MW,9.0,,MISE,PJMW,672.2944948093907,,,current_policies,retirement,none,0.0134800000000723
SWITCH,,MISE_to_MISW,2040,full-current-policies-retire,MW,74362.0,,MISE,MISW,1338.0895372438338,,,current_policies,retirement,none,55.57332
SWITCH,,ISNE_to_NYUP,2040,full-current-policies-retire,MW,840685.0,,ISNE,NYUP,422.4133412443229,,,current_policies,retirement,none,1990.19622
SWITCH,,ISNE_to_NYCW,2040,full-current-policies-retire,MW,4.0,,ISNE,NYCW,208.76319678780865,,,current_policies,retirement,none,0.0202699999999822
SWITCH,,MISC_to_SPPC,2040,full-current-policies-retire,MW,1831884.0,,MISC,SPPC,696.0754685319118,,,current_policies,retirement,none,2631.7311900000004
SWITCH,,MISC_to_PJMW,2040,full-current-policies-retire,MW,16.0,,MISC,PJMW,636.7767278564246,,,current_policies,retirement,none,0.024689999999282
SWITCH,,MISC_to_SRCE,2040,full-current-policies-retire,MW,40.0,,MISC,SRCE,807.5788459671032,,,current_policies,retirement,none,0.0490899999999783
SWITCH,,MISC_to_SPPS,2040,full-current-policies-retire,MW,19.0,,MISC,SPPS,1164.3004320004338,,,current_policies,retirement,none,0.0166599999997743
SWITCH,,MISC_to_MISS,2040,full-current-policies-retire,MW,22.0,,MISC,MISS,1432.2313664952487,,,current_policies,retirement,none,0.0151999999998224
SWITCH,,MISC_to_SPPN,2040,full-current-policies-retire,MW,12674.0,,MISC,SPPN,919.2234841721058,,,current_policies,retirement,none,13.78798
SWITCH,,MISC_to_MISW,2040,full-current-policies-retire,MW,24.0,,MISC,MISW,1370.4981771620598,,,current_policies,retirement,none,0.0175099999999019
SWITCH,,BASN_to_CANO,2040,full-current-policies-retire,MW,4.0,,BASN,CANO,1613.3847128003597,,,current_policies,retirement,none,0.0022199999999941
SWITCH,,CANO_to_CASO,2040,full-current-policies-retire,MW,6.0,,CANO,CASO,678.496525078502,,,current_policies,retirement,none,0.0092900000004192
SWITCH,,CANO_to_NWPP,2040,full-current-policies-retire,MW,35.0,,CANO,NWPP,1302.6110658309303,,,current_policies,retirement,none,0.0264899999997396
SWITCH,,TRE_to_TREW,2040,full-current-policies-retire,MW,36.0,,TRE,TREW,694.9819646586291,,,current_policies,retirement,none,0.0516900000002351
SWITCH,,SPPS_to_TREW,2040,full-current-policies-retire,MW,55.0,,SPPS,TREW,594.5912331781975,,,current_policies,retirement,none,0.0932300000004033
SWITCH,,SPPC_to_SPPS,2040,full-current-policies-retire,MW,24.0,,SPPC,SPPS,455.0277413171593,,,current_policies,retirement,none,0.0532400000001871
SWITCH,,MISS_to_SPPC,2040,full-current-policies-retire,MW,1.0,,MISS,SPPC,1264.309793619994,,,current_policies,retirement,none,0.0010099999999511
SWITCH,,SPPC_to_SPPN,2040,full-current-policies-retire,MW,7.0,,SPPC,SPPN,261.19343417595013,,,current_policies,retirement,none,0.027969999999641
SWITCH,,MISW_to_SPPC,2040,full-current-policies-retire,MW,727.0,,MISW,SPPC,1195.0293103479462,,,current_policies,retirement,none,0.6084
SWITCH,,FRCC_to_SRSE,2040,full-current-policies-retire,MW,18.0,,FRCC,SRSE,930.705776696937,,,current_policies,retirement,none,0.0194900000001325
SWITCH,,SPPS_to_TRE,2040,full-current-policies-retire,MW,7.0,,SPPS,TRE,501.3042951289656,,,current_policies,retirement,none,0.0132100000000718
SWITCH,,PJMW_to_SRCA,2040,full-current-policies-retire,MW,9.0,,PJMW,SRCA,900.2912298442393,,,current_policies,retirement,none,0.0095999999998639
SWITCH,,SRCA_to_SRCE,2040,full-current-policies-retire,MW,585752.0,,SRCA,SRCE,1047.313910703395,,,current_policies,retirement,none,559.28977
SWITCH,,PJMD_to_SRCA,2040,full-current-policies-retire,MW,7.0,,PJMD,SRCA,525.2547915890101,,,current_policies,retirement,none,0.0134700000000975
SWITCH,,SRCA_to_SRSE,2040,full-current-policies-retire,MW,46.0,,SRCA,SRSE,750.9564568673488,,,current_policies,retirement,none,0.0618300000000999
SWITCH,,NYCW_to_NYUP,2040,full-current-policies-retire,MW,262098.0,,NYCW,NYUP,319.03239545042265,,,current_policies,retirement,none,821.5393100000001
SWITCH,,PJMW_to_SRCE,2040,full-current-policies-retire,MW,18.0,,PJMW,SRCE,542.940224506259,,,current_policies,retirement,none,0.0329000000001542
SWITCH,,PJMD_to_PJMW,2040,full-current-policies-retire,MW,21.0,,PJMD,PJMW,493.7545177764829,,,current_policies,retirement,none,0.042899999999463
SWITCH,,BASN_to_RMRG,2040,full-current-policies-retire,MW,5.0,,BASN,RMRG,1478.968739910536,,,current_policies,retirement,none,0.0036199999999553
SWITCH,,BASN_to_CASO,2040,full-current-policies-retire,MW,31.0,,BASN,CASO,1052.8154002870249,,,current_policies,retirement,none,0.0292300000000977
SWITCH,,BASN_to_NWPP,2040,full-current-policies-retire,MW,108.0,,BASN,NWPP,2143.6820330805017,,,current_policies,retirement,none,0.05045999999993
SWITCH,,BASN_to_SRSG,2040,full-current-policies-retire,MW,0.0,,BASN,SRSG,1196.8856954277987,,,current_policies,retirement,none,0.0003699999997479
SWITCH,,MISS_to_SRCE,2040,full-current-policies-retire,MW,0.0,,MISS,SRCE,910.5740119711644,,,current_policies,retirement,none,9.999999974752428e-05
SWITCH,,SRCE_to_SRSE,2040,full-current-policies-retire,MW,3.0,,SRCE,SRSE,808.9930595294763,,,current_policies,retirement,none,0.0042899999998553
SWITCH,,MISS_to_SPPS,2040,full-current-policies-retire,MW,1846422.0,,MISS,SPPS,1083.4402589451677,,,current_policies,retirement,none,1704.2217199999996
SWITCH,,SPPS_to_SRSG,2040,full-current-policies-retire,MW,29.0,,SPPS,SRSG,1530.6511537017682,,,current_policies,retirement,none,0.0191500000000814
SWITCH,,SPPN_to_SPPS,2040,full-current-policies-retire,MW,10.0,,SPPN,SPPS,679.4249275747745,,,current_policies,retirement,none,0.0147200000001248
SWITCH,,NWPP_to_RMRG,2040,full-current-policies-retire,MW,23.0,,NWPP,RMRG,256.39318164425606,,,current_policies,retirement,none,0.0910400000002482
SWITCH,,RMRG_to_SRSG,2040,full-current-policies-retire,MW,38.0,,RMRG,SRSG,1451.9389962866967,,,current_policies,retirement,none,0.0264900000001944
SWITCH,,MISS_to_SRSE,2040,full-current-policies-retire,MW,25.0,,MISS,SRSE,825.7437764420143,,,current_policies,retirement,none,0.0301600000002508
SWITCH,,CASO_to_NWPP,2040,full-current-policies-retire,MW,20.0,,CASO,NWPP,1859.1210098249192,,,current_policies,retirement,none,0.0108199999999669
SWITCH,,CASO_to_SRSG,2040,full-current-policies-retire,MW,81.0,,CASO,SRSG,670.4280089248628,,,current_policies,retirement,none,0.1206300000003466
SWITCH,,MISW_to_SPPN,2040,full-current-policies-retire,MW,28.0,,MISW,SPPN,1014.1486283848258,,,current_policies,retirement,none,0.0271300000003975
SWITCH,,NWPP_to_SPPN,2040,full-current-policies-retire,MW,0.0,,NWPP,SPPN,2877.9361274282305,,,current_policies,retirement,none,3.000000003794412e-05
SWITCH,,MISW_to_NWPP,2040,full-current-policies-retire,MW,1.0,,MISW,NWPP,14040.700523946523,,,current_policies,retirement,none,5.999999999062311e-05
SWITCH,,RMRG_to_SPPN,2040,full-current-policies-retire,MW,659791.0,,RMRG,SPPN,780.5713741841813,,,current_policies,retirement,none,845.2671700000001
SWITCH,,RMRG_to_SPPC,2040,full-current-policies-retire,MW,2160679.0,,RMRG,SPPC,936.6269837220768,,,current_policies,retirement,none,2306.8720999999996
SWITCH,,SRSG_to_TRE,2040,full-current-policies-retire,MW,27.0,,SRSG,TRE,1692.23667175099,,,current_policies,retirement,none,0.0162000000000261
SWITCH,,MISC_to_PJMC,2045,full-current-policies-retire,MW,3.0,,MISC,PJMC,626.2046711986147,,,current_policies,retirement,none,0.0043500000001586
SWITCH,,PJMC_to_PJMW,2045,full-current-policies-retire,MW,452348.0,,PJMC,PJMW,484.9526117173539,,,current_policies,retirement,none,932.7673400000004
SWITCH,,MISW_to_PJMC,2045,full-current-policies-retire,MW,3.0,,MISW,PJMC,577.3769837220765,,,current_policies,retirement,none,0.0049300000000584
SWITCH,,NYUP_to_PJME,2045,full-current-policies-retire,MW,1373446.0,,NYUP,PJME,316.61636032760543,,,current_policies,retirement,none,4337.88697
SWITCH,,PJME_to_PJMW,2045,full-current-policies-retire,MW,12.0,,PJME,PJMW,482.9870637110515,,,current_policies,retirement,none,0.0252100000006976
SWITCH,,NYCW_to_PJME,2045,full-current-policies-retire,MW,21823.0,,NYCW,PJME,81.02077938846139,,,current_policies,retirement,none,269.35517000000004
SWITCH,,PJMD_to_PJME,2045,full-current-policies-retire,MW,4.0,,PJMD,PJME,139.26433395480618,,,current_policies,retirement,none,0.026190000000497
SWITCH,,MISC_to_MISE,2045,full-current-policies-retire,MW,3.0,,MISC,MISE,993.3851724175372,,,current_policies,retirement,none,0.0033899999998538
SWITCH,,MISE_to_PJMW,2045,full-current-policies-retire,MW,0.0,,MISE,PJMW,672.2944948093907,,,current_policies,retirement,none,7.000000005064066e-05
SWITCH,,MISE_to_MISW,2045,full-current-policies-retire,MW,15.0,,MISE,MISW,1338.0895372438338,,,current_policies,retirement,none,0.0114899999999948
SWITCH,,ISNE_to_NYUP,2045,full-current-policies-retire,MW,0.0,,ISNE,NYUP,422.4133412443229,,,current_policies,retirement,none,0.0008400000006076
SWITCH,,ISNE_to_NYCW,2045,full-current-policies-retire,MW,1.0,,ISNE,NYCW,208.76319678780865,,,current_policies,retirement,none,0.0046499999999696
SWITCH,,MISC_to_SPPC,2045,full-current-policies-retire,MW,272723.0,,MISC,SPPC,696.0754685319118,,,current_policies,retirement,none,391.8015399999995
SWITCH,,MISC_to_PJMW,2045,full-current-policies-retire,MW,1.0,,MISC,PJMW,636.7767278564246,,,current_policies,retirement,none,0.0018100000006597
SWITCH,,MISC_to_SRCE,2045,full-current-policies-retire,MW,0.0,,MISC,SRCE,807.5788459671032,,,current_policies,retirement,none,0.0001099999999496
SWITCH,,MISC_to_SPPS,2045,full-current-policies-retire,MW,1242269.0,,MISC,SPPS,1164.3004320004338,,,current_policies,retirement,none,1066.9662400000002
SWITCH,,MISC_to_MISS,2045,full-current-policies-retire,MW,8.0,,MISC,MISS,1432.2313664952487,,,current_policies,retirement,none,0.0057800000001861
SWITCH,,MISC_to_SPPN,2045,full-current-policies-retire,MW,141.0,,MISC,SPPN,919.2234841721058,,,current_policies,retirement,none,0.1532299999999971
SWITCH,,MISC_to_MISW,2045,full-current-policies-retire,MW,1.0,,MISC,MISW,1370.4981771620598,,,current_policies,retirement,none,0.0005699999999251
SWITCH,,BASN_to_CANO,2045,full-current-policies-retire,MW,0.0,,BASN,CANO,1613.3847128003597,,,current_policies,retirement,none,9.000000000014552e-05
SWITCH,,CANO_to_CASO,2045,full-current-policies-retire,MW,5.0,,CANO,CASO,678.496525078502,,,current_policies,retirement,none,0.0066699999997581
SWITCH,,CANO_to_NWPP,2045,full-current-policies-retire,MW,1.0,,CANO,NWPP,1302.6110658309303,,,current_policies,retirement,none,0.0007200000000011
SWITCH,,TRE_to_TREW,2045,full-current-policies-retire,MW,2.0,,TRE,TREW,694.9819646586291,,,current_policies,retirement,none,0.0033700000021781
SWITCH,,SPPS_to_TREW,2045,full-current-policies-retire,MW,368677.0,,SPPS,TREW,594.5912331781975,,,current_policies,retirement,none,620.0504000000001
SWITCH,,SPPC_to_SPPS,2045,full-current-policies-retire,MW,36648.0,,SPPC,SPPS,455.0277413171593,,,current_policies,retirement,none,80.53914999999961
SWITCH,,MISS_to_SPPC,2045,full-current-policies-retire,MW,14.0,,MISS,SPPC,1264.309793619994,,,current_policies,retirement,none,0.0112899999999172
SWITCH,,SPPC_to_SPPN,2045,full-current-policies-retire,MW,2.0,,SPPC,SPPN,261.19343417595013,,,current_policies,retirement,none,0.0086400000000139
SWITCH,,MISW_to_SPPC,2045,full-current-policies-retire,MW,5.0,,MISW,SPPC,1195.0293103479462,,,current_policies,retirement,none,0.0039199999999999
SWITCH,,FRCC_to_SRSE,2045,full-current-policies-retire,MW,12.0,,FRCC,SRSE,930.705776696937,,,current_policies,retirement,none,0.0128700000000208
SWITCH,,SPPS_to_TRE,2045,full-current-policies-retire,MW,2.0,,SPPS,TRE,501.3042951289656,,,current_policies,retirement,none,0.0035499999999046
SWITCH,,PJMW_to_SRCA,2045,full-current-policies-retire,MW,1.0,,PJMW,SRCA,900.2912298442393,,,current_policies,retirement,none,0.0007600000001275
SWITCH,,SRCA_to_SRCE,2045,full-current-policies-retire,MW,2.0,,SRCA,SRCE,1047.313910703395,,,current_policies,retirement,none,0.0018200000000661
SWITCH,,PJMD_to_SRCA,2045,full-current-policies-retire,MW,3.0,,PJMD,SRCA,525.2547915890101,,,current_policies,retirement,none,0.0066299999998591
SWITCH,,SRCA_to_SRSE,2045,full-current-policies-retire,MW,5.0,,SRCA,SRSE,750.9564568673488,,,current_policies,retirement,none,0.0064199999999345
SWITCH,,NYCW_to_NYUP,2045,full-current-policies-retire,MW,3.0,,NYCW,NYUP,319.03239545042265,,,current_policies,retirement,none,0.0093200000001161
SWITCH,,PJMW_to_SRCE,2045,full-current-policies-retire,MW,33783.0,,PJMW,SRCE,542.940224506259,,,current_policies,retirement,none,62.222260000000006
SWITCH,,PJMD_to_PJMW,2045,full-current-policies-retire,MW,2.0,,PJMD,PJMW,493.7545177764829,,,current_policies,retirement,none,0.0042100000000573
SWITCH,,BASN_to_RMRG,2045,full-current-policies-retire,MW,24.0,,BASN,RMRG,1478.968739910536,,,current_policies,retirement,none,0.016479999999774
SWITCH,,BASN_to_CASO,2045,full-current-policies-retire,MW,8.0,,BASN,CASO,1052.8154002870249,,,current_policies,retirement,none,0.0074800000002142
SWITCH,,BASN_to_NWPP,2045,full-current-policies-retire,MW,13.0,,BASN,NWPP,2143.6820330805017,,,current_policies,retirement,none,0.0061800000003131
SWITCH,,BASN_to_SRSG,2045,full-current-policies-retire,MW,14.0,,BASN,SRSG,1196.8856954277987,,,current_policies,retirement,none,0.0113099999998667
SWITCH,,MISS_to_SRCE,2045,full-current-policies-retire,MW,2.0,,MISS,SRCE,910.5740119711644,,,current_policies,retirement,none,0.0023900000001049
SWITCH,,SRCE_to_SRSE,2045,full-current-policies-retire,MW,4.0,,SRCE,SRSE,808.9930595294763,,,current_policies,retirement,none,0.0054099999997561
SWITCH,,MISS_to_SPPS,2045,full-current-policies-retire,MW,1.0,,MISS,SPPS,1083.4402589451677,,,current_policies,retirement,none,0.0012800000004062
SWITCH,,SPPS_to_SRSG,2045,full-current-policies-retire,MW,557.0,,SPPS,SRSG,1530.6511537017682,,,current_policies,retirement,none,0.3636399999995774
SWITCH,,SPPN_to_SPPS,2045,full-current-policies-retire,MW,214604.0,,SPPN,SPPS,679.4249275747745,,,current_policies,retirement,none,315.86067
SWITCH,,NWPP_to_RMRG,2045,full-current-policies-retire,MW,1.0,,NWPP,RMRG,256.39318164425606,,,current_policies,retirement,none,0.0027199999999538
SWITCH,,RMRG_to_SRSG,2045,full-current-policies-retire,MW,445063.0,,RMRG,SRSG,1451.9389962866967,,,current_policies,retirement,none,306.5298499999999
SWITCH,,MISS_to_SRSE,2045,full-current-policies-retire,MW,62762.0,,MISS,SRSE,825.7437764420143,,,current_policies,retirement,none,76.00640999999996
SWITCH,,CASO_to_NWPP,2045,full-current-policies-retire,MW,1.0,,CASO,NWPP,1859.1210098249192,,,current_policies,retirement,none,0.0006100000000515
SWITCH,,CASO_to_SRSG,2045,full-current-policies-retire,MW,7.0,,CASO,SRSG,670.4280089248628,,,current_policies,retirement,none,0.0108099999997648
SWITCH,,MISW_to_SPPN,2045,full-current-policies-retire,MW,8.0,,MISW,SPPN,1014.1486283848258,,,current_policies,retirement,none,0.0078700000003664
SWITCH,,NWPP_to_SPPN,2045,full-current-policies-retire,MW,16.0,,NWPP,SPPN,2877.9361274282305,,,current_policies,retirement,none,0.0056399999999712
SWITCH,,MISW_to_NWPP,2045,full-current-policies-retire,MW,36.0,,MISW,NWPP,14040.700523946523,,,current_policies,retirement,none,0.0025599999999883
SWITCH,,RMRG_to_SPPN,2045,full-current-policies-retire,MW,9.0,,RMRG,SPPN,780.5713741841813,,,current_policies,retirement,none,0.0112699999999676
SWITCH,,RMRG_to_SPPC,2045,full-current-policies-retire,MW,23.0,,RMRG,SPPC,936.6269837220768,,,current_policies,retirement,none,0.0248000000001411
SWITCH,,SRSG_to_TRE,2045,full-current-policies-retire,MW,6.0,,SRSG,TRE,1692.23667175099,,,current_policies,retirement,none,0.0036399999999048
SWITCH,,MISC_to_PJMC,2050,full-current-policies-retire,MW,58.0,,MISC,PJMC,626.2046711986147,,,current_policies,retirement,none,0.091910000000098
SWITCH,,PJMC_to_PJMW,2050,full-current-policies-retire,MW,134.0,,PJMC,PJMW,484.9526117173539,,,current_policies,retirement,none,0.2761099999997896
SWITCH,,MISW_to_PJMC,2050,full-current-policies-retire,MW,28.0,,MISW,PJMC,577.3769837220765,,,current_policies,retirement,none,0.0491099999999278
SWITCH,,NYUP_to_PJME,2050,full-current-policies-retire,MW,1250259.0,,NYUP,PJME,316.61636032760543,,,current_policies,retirement,none,3948.814120000001
SWITCH,,PJME_to_PJMW,2050,full-current-policies-retire,MW,745.0,,PJME,PJMW,482.9870637110515,,,current_policies,retirement,none,1.5433100000000195
SWITCH,,NYCW_to_PJME,2050,full-current-policies-retire,MW,22.0,,NYCW,PJME,81.02077938846139,,,current_policies,retirement,none,0.2772800000000188
SWITCH,,PJMD_to_PJME,2050,full-current-policies-retire,MW,11.0,,PJMD,PJME,139.26433395480618,,,current_policies,retirement,none,0.0814499999996769
SWITCH,,MISC_to_MISE,2050,full-current-policies-retire,MW,59.0,,MISC,MISE,993.3851724175372,,,current_policies,retirement,none,0.0591699999999946
SWITCH,,MISE_to_PJMW,2050,full-current-policies-retire,MW,86.0,,MISE,PJMW,672.2944948093907,,,current_policies,retirement,none,0.1275399999999535
SWITCH,,MISE_to_MISW,2050,full-current-policies-retire,MW,31.0,,MISE,MISW,1338.0895372438338,,,current_policies,retirement,none,0.0234900000000024
