region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
PJMD,80.6,116835353.0,2030.0,GenX,full-base-200-retire,base,retirement,none
PJME,85.4,308414943.0,2030.0,GenX,full-base-200-retire,base,retirement,none
PJMW,70.2,328889729.0,2030.0,GenX,full-base-200-retire,base,retirement,none
RMRG,56.6,100288099.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SPPC,61.3,83557695.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SPPN,59.3,54220969.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SPPS,58.9,131322851.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SRCA,74.2,228687588.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SRCE,67.9,225061849.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SRSE,71.8,255962582.0,2030.0,GenX,full-base-200-retire,base,retirement,none
SRSG,67.2,147664933.0,2030.0,GenX,full-base-200-retire,base,retirement,none
TRE,62.5,442846698.0,2030.0,GenX,full-base-200-retire,base,retirement,none
TREW,56.8,20819394.0,2030.0,GenX,full-base-200-retire,base,retirement,none
BASN,62.9,154373402.0,2035.0,GenX,full-base-200-retire,base,retirement,none
CASO,63.6,141559023.0,2035.0,GenX,full-base-200-retire,base,retirement,none
CANO,66.4,219102255.0,2035.0,GenX,full-base-200-retire,base,retirement,none
FRCC,66.4,305390926.0,2035.0,GenX,full-base-200-retire,base,retirement,none
ISNE,90.3,185912448.0,2035.0,GenX,full-base-200-retire,base,retirement,none
MISC,59.1,243790194.0,2035.0,GenX,full-base-200-retire,base,retirement,none
MISE,64.1,126030936.0,2035.0,GenX,full-base-200-retire,base,retirement,none
MISS,58.7,223677305.0,2035.0,GenX,full-base-200-retire,base,retirement,none
MISW,58.5,294141188.0,2035.0,GenX,full-base-200-retire,base,retirement,none
NWPP,63.4,260888430.0,2035.0,GenX,full-base-200-retire,base,retirement,none
NYCW,89.8,97972883.0,2035.0,GenX,full-base-200-retire,base,retirement,none
NYUP,70.3,85901025.0,2035.0,GenX,full-base-200-retire,base,retirement,none
PJMC,62.4,142659266.0,2035.0,GenX,full-base-200-retire,base,retirement,none
PJMD,72.6,134294097.0,2035.0,GenX,full-base-200-retire,base,retirement,none
PJME,77.9,361596414.0,2035.0,GenX,full-base-200-retire,base,retirement,none
PJMW,61.7,381430632.0,2035.0,GenX,full-base-200-retire,base,retirement,none
RMRG,52.7,129535560.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SPPC,56.5,101870818.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SPPN,54.7,67540119.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SPPS,52.8,162787259.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SRCA,66.3,263347390.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SRCE,60.7,264512199.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SRSE,64.8,303257618.0,2035.0,GenX,full-base-200-retire,base,retirement,none
SRSG,61.6,183293864.0,2035.0,GenX,full-base-200-retire,base,retirement,none
TRE,55.0,515960435.0,2035.0,GenX,full-base-200-retire,base,retirement,none
TREW,49.9,24676479.0,2035.0,GenX,full-base-200-retire,base,retirement,none
BASN,57.1,177158138.0,2040.0,GenX,full-base-200-retire,base,retirement,none
CASO,59.4,158791938.0,2040.0,GenX,full-base-200-retire,base,retirement,none
CANO,61.5,245898072.0,2040.0,GenX,full-base-200-retire,base,retirement,none
FRCC,59.2,334048179.0,2040.0,GenX,full-base-200-retire,base,retirement,none
ISNE,86.4,210413923.0,2040.0,GenX,full-base-200-retire,base,retirement,none
MISC,51.8,264171318.0,2040.0,GenX,full-base-200-retire,base,retirement,none
MISE,56.5,137137308.0,2040.0,GenX,full-base-200-retire,base,retirement,none
MISS,52.4,242486982.0,2040.0,GenX,full-base-200-retire,base,retirement,none
MISW,51.6,324181570.0,2040.0,GenX,full-base-200-retire,base,retirement,none
NWPP,79.8,300529644.0,2040.0,GenX,full-base-200-retire,base,retirement,none
NYCW,81.8,106442119.0,2040.0,GenX,full-base-200-retire,base,retirement,none
NYUP,63.9,92400602.0,2040.0,GenX,full-base-200-retire,base,retirement,none
PJMC,55.0,152682741.0,2040.0,GenX,full-base-200-retire,base,retirement,none
PJMD,65.5,145712440.0,2040.0,GenX,full-base-200-retire,base,retirement,none
PJME,68.9,389826566.0,2040.0,GenX,full-base-200-retire,base,retirement,none
PJMW,54.6,412215498.0,2040.0,GenX,full-base-200-retire,base,retirement,none
RMRG,48.4,150676430.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SPPC,49.8,108907378.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SPPN,49.0,74985567.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SPPS,46.6,177543457.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SRCA,59.4,287884867.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SRCE,54.0,285639456.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SRSE,58.0,333542368.0,2040.0,GenX,full-base-200-retire,base,retirement,none
SRSG,54.1,204888767.0,2040.0,GenX,full-base-200-retire,base,retirement,none
TRE,48.6,555402906.0,2040.0,GenX,full-base-200-retire,base,retirement,none
TREW,43.7,26667903.0,2040.0,GenX,full-base-200-retire,base,retirement,none
BASN,54.6,205854891.0,2045.0,GenX,full-base-200-retire,base,retirement,none
CASO,57.0,185445572.0,2045.0,GenX,full-base-200-retire,base,retirement,none
CANO,60.2,287331528.0,2045.0,GenX,full-base-200-retire,base,retirement,none
FRCC,58.0,373487472.0,2045.0,GenX,full-base-200-retire,base,retirement,none
ISNE,82.4,228967778.0,2045.0,GenX,full-base-200-retire,base,retirement,none
MISC,50.1,296003389.0,2045.0,GenX,full-base-200-retire,base,retirement,none
MISE,54.7,149857318.0,2045.0,GenX,full-base-200-retire,base,retirement,none
MISS,51.3,273572998.0,2045.0,GenX,full-base-200-retire,base,retirement,none
MISW,49.5,360803886.0,2045.0,GenX,full-base-200-retire,base,retirement,none
NWPP,77.1,342473432.0,2045.0,GenX,full-base-200-retire,base,retirement,none
NYCW,77.8,116580170.0,2045.0,GenX,full-base-200-retire,base,retirement,none
NYUP,61.8,100244191.0,2045.0,GenX,full-base-200-retire,base,retirement,none
PJMC,53.1,165669492.0,2045.0,GenX,full-base-200-retire,base,retirement,none
PJMD,62.6,160553816.0,2045.0,GenX,full-base-200-retire,base,retirement,none
PJME,64.6,428793884.0,2045.0,GenX,full-base-200-retire,base,retirement,none
PJMW,52.4,452703049.0,2045.0,GenX,full-base-200-retire,base,retirement,none
RMRG,46.7,173002995.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SPPC,47.6,122568997.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SPPN,46.9,85125345.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SPPS,45.0,202777705.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SRCA,58.3,320053848.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SRCE,52.3,318246408.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SRSE,56.5,375702387.0,2045.0,GenX,full-base-200-retire,base,retirement,none
SRSG,51.9,237915030.0,2045.0,GenX,full-base-200-retire,base,retirement,none
TRE,47.1,617229009.0,2045.0,GenX,full-base-200-retire,base,retirement,none
TREW,42.1,29860335.0,2045.0,GenX,full-base-200-retire,base,retirement,none
BASN,53.5,223174656.0,2050.0,GenX,full-base-200-retire,base,retirement,none
CASO,55.3,199559149.0,2050.0,GenX,full-base-200-retire,base,retirement,none
CANO,58.6,309235468.0,2050.0,GenX,full-base-200-retire,base,retirement,none
FRCC,56.9,398150391.0,2050.0,GenX,full-base-200-retire,base,retirement,none
ISNE,77.9,233966756.0,2050.0,GenX,full-base-200-retire,base,retirement,none
MISC,48.5,302266317.0,2050.0,GenX,full-base-200-retire,base,retirement,none
MISE,52.2,154617099.0,2050.0,GenX,full-base-200-retire,base,retirement,none
MISS,50.5,285422687.0,2050.0,GenX,full-base-200-retire,base,retirement,none
MISW,47.8,372086880.0,2050.0,GenX,full-base-200-retire,base,retirement,none
NWPP,71.1,372645986.0,2050.0,GenX,full-base-200-retire,base,retirement,none
NYCW,76.2,120232798.0,2050.0,GenX,full-base-200-retire,base,retirement,none
NYUP,58.5,103480882.0,2050.0,GenX,full-base-200-retire,base,retirement,none
PJMC,51.2,168907776.0,2050.0,GenX,full-base-200-retire,base,retirement,none
PJMD,60.2,168177932.0,2050.0,GenX,full-base-200-retire,base,retirement,none
PJME,63.1,442681870.0,2050.0,GenX,full-base-200-retire,base,retirement,none
PJMW,50.8,466199508.0,2050.0,GenX,full-base-200-retire,base,retirement,none
RMRG,45.7,188991709.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SPPC,46.3,124929928.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SPPN,45.7,88318595.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SPPS,44.1,210273247.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SRCA,58.5,340830683.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SRCE,50.7,332833523.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SRSE,55.7,398994725.0,2050.0,GenX,full-base-200-retire,base,retirement,none
SRSG,50.2,258600147.0,2050.0,GenX,full-base-200-retire,base,retirement,none
TRE,46.0,648762932.0,2050.0,GenX,full-base-200-retire,base,retirement,none
TREW,40.8,31419683.0,2050.0,GenX,full-base-200-retire,base,retirement,none
BASN,44.1,104415840.0,2027.0,Switch,full-base-200-retire,base,retirement,none
CASO,45.3,106247405.0,2027.0,Switch,full-base-200-retire,base,retirement,none
CANO,47.6,164112380.0,2027.0,Switch,full-base-200-retire,base,retirement,none
FRCC,40.4,254835658.0,2027.0,Switch,full-base-200-retire,base,retirement,none
ISNE,40.9,132079030.0,2027.0,Switch,full-base-200-retire,base,retirement,none
MISC,42.2,186790489.0,2027.0,Switch,full-base-200-retire,base,retirement,none
MISE,41.5,102056388.0,2027.0,Switch,full-base-200-retire,base,retirement,none
MISS,39.8,175440371.0,2027.0,Switch,full-base-200-retire,base,retirement,none
MISW,40.4,225553160.0,2027.0,Switch,full-base-200-retire,base,retirement,none
NWPP,41.9,195981047.0,2027.0,Switch,full-base-200-retire,base,retirement,none
NYCW,44.4,76993625.0,2027.0,Switch,full-base-200-retire,base,retirement,none
NYUP,35.0,70257166.0,2027.0,Switch,full-base-200-retire,base,retirement,none
PJMC,41.4,118765758.0,2027.0,Switch,full-base-200-retire,base,retirement,none
PJMD,43.1,110841999.0,2027.0,Switch,full-base-200-retire,base,retirement,none
PJME,39.6,289082184.0,2027.0,Switch,full-base-200-retire,base,retirement,none
PJMW,41.3,310165370.0,2027.0,Switch,full-base-200-retire,base,retirement,none
RMRG,39.9,88883482.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SPPC,39.9,78239307.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SPPN,38.7,49626459.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SPPS,37.4,122178131.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SRCA,44.5,218636717.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SRCE,42.1,214888614.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SRSE,42.4,242597067.0,2027.0,Switch,full-base-200-retire,base,retirement,none
SRSG,45.2,137828950.0,2027.0,Switch,full-base-200-retire,base,retirement,none
TRE,34.3,426645124.0,2027.0,Switch,full-base-200-retire,base,retirement,none
TREW,31.5,19988250.0,2027.0,Switch,full-base-200-retire,base,retirement,none
BASN,69.5,117622650.0,2030.0,Switch,full-base-200-retire,base,retirement,none
CASO,71.5,115510879.0,2030.0,Switch,full-base-200-retire,base,retirement,none
CANO,75.0,178550343.0,2030.0,Switch,full-base-200-retire,base,retirement,none
FRCC,72.0,263664150.0,2030.0,Switch,full-base-200-retire,base,retirement,none
ISNE,90.0,149354094.0,2030.0,Switch,full-base-200-retire,base,retirement,none
MISC,66.5,200796305.0,2030.0,Switch,full-base-200-retire,base,retirement,none
MISE,72.1,108618551.0,2030.0,Switch,full-base-200-retire,base,retirement,none
MISS,66.0,185407544.0,2030.0,Switch,full-base-200-retire,base,retirement,none
MISW,64.1,244560055.0,2030.0,Switch,full-base-200-retire,base,retirement,none
NWPP,64.1,213747716.0,2030.0,Switch,full-base-200-retire,base,retirement,none
NYCW,93.6,83015898.0,2030.0,Switch,full-base-200-retire,base,retirement,none
NYUP,76.0,74762455.0,2030.0,Switch,full-base-200-retire,base,retirement,none
PJMC,67.1,125041636.0,2030.0,Switch,full-base-200-retire,base,retirement,none
PJMD,78.7,116835353.0,2030.0,Switch,full-base-200-retire,base,retirement,none
PJME,84.5,308414943.0,2030.0,Switch,full-base-200-retire,base,retirement,none
PJMW,68.9,328889729.0,2030.0,Switch,full-base-200-retire,base,retirement,none
RMRG,58.5,100288099.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SPPC,62.1,83557695.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SPPN,60.3,54220969.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SPPS,60.0,131322851.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SRCA,75.3,228687588.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SRCE,66.8,225061849.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SRSE,72.2,255962582.0,2030.0,Switch,full-base-200-retire,base,retirement,none
SRSG,67.8,147664933.0,2030.0,Switch,full-base-200-retire,base,retirement,none
TRE,62.8,442846698.0,2030.0,Switch,full-base-200-retire,base,retirement,none
TREW,58.2,20819394.0,2030.0,Switch,full-base-200-retire,base,retirement,none
BASN,66.5,154373402.0,2035.0,Switch,full-base-200-retire,base,retirement,none
CASO,67.8,141559023.0,2035.0,Switch,full-base-200-retire,base,retirement,none
CANO,69.4,219102255.0,2035.0,Switch,full-base-200-retire,base,retirement,none
FRCC,66.8,305390926.0,2035.0,Switch,full-base-200-retire,base,retirement,none
ISNE,88.8,185912448.0,2035.0,Switch,full-base-200-retire,base,retirement,none
MISC,59.4,243790194.0,2035.0,Switch,full-base-200-retire,base,retirement,none
MISE,65.6,126030936.0,2035.0,Switch,full-base-200-retire,base,retirement,none
MISS,60.8,223677305.0,2035.0,Switch,full-base-200-retire,base,retirement,none
MISW,58.7,294141188.0,2035.0,Switch,full-base-200-retire,base,retirement,none
NWPP,81.5,260888430.0,2035.0,Switch,full-base-200-retire,base,retirement,none
NYCW,86.8,97972883.0,2035.0,Switch,full-base-200-retire,base,retirement,none
NYUP,70.9,85901025.0,2035.0,Switch,full-base-200-retire,base,retirement,none
PJMC,62.2,142659266.0,2035.0,Switch,full-base-200-retire,base,retirement,none
PJMD,72.1,134294097.0,2035.0,Switch,full-base-200-retire,base,retirement,none
PJME,77.8,361596414.0,2035.0,Switch,full-base-200-retire,base,retirement,none
PJMW,62.8,381430632.0,2035.0,Switch,full-base-200-retire,base,retirement,none
RMRG,58.3,129535560.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SPPC,59.0,101870818.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SPPN,57.6,67540119.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SPPS,56.0,162787259.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SRCA,66.6,263347390.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SRCE,61.3,264512199.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SRSE,66.3,303257618.0,2035.0,Switch,full-base-200-retire,base,retirement,none
SRSG,64.9,183293864.0,2035.0,Switch,full-base-200-retire,base,retirement,none
TRE,57.4,515960435.0,2035.0,Switch,full-base-200-retire,base,retirement,none
TREW,53.1,24676479.0,2035.0,Switch,full-base-200-retire,base,retirement,none
BASN,61.2,177158138.0,2040.0,Switch,full-base-200-retire,base,retirement,none
CASO,63.2,158791938.0,2040.0,Switch,full-base-200-retire,base,retirement,none
CANO,65.6,245898072.0,2040.0,Switch,full-base-200-retire,base,retirement,none
FRCC,57.3,334048179.0,2040.0,Switch,full-base-200-retire,base,retirement,none
ISNE,84.8,210413923.0,2040.0,Switch,full-base-200-retire,base,retirement,none
MISC,52.2,264171318.0,2040.0,Switch,full-base-200-retire,base,retirement,none
MISE,57.6,137137308.0,2040.0,Switch,full-base-200-retire,base,retirement,none
MISS,53.9,242486982.0,2040.0,Switch,full-base-200-retire,base,retirement,none
MISW,51.9,324181570.0,2040.0,Switch,full-base-200-retire,base,retirement,none
NWPP,85.7,300529644.0,2040.0,Switch,full-base-200-retire,base,retirement,none
NYCW,76.6,106442119.0,2040.0,Switch,full-base-200-retire,base,retirement,none
NYUP,62.4,92400602.0,2040.0,Switch,full-base-200-retire,base,retirement,none
PJMC,55.1,152682741.0,2040.0,Switch,full-base-200-retire,base,retirement,none
PJMD,64.6,145712440.0,2040.0,Switch,full-base-200-retire,base,retirement,none
PJME,65.9,389826566.0,2040.0,Switch,full-base-200-retire,base,retirement,none
PJMW,55.2,412215498.0,2040.0,Switch,full-base-200-retire,base,retirement,none
RMRG,52.6,150676430.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SPPC,51.3,108907378.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SPPN,50.8,74985567.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SPPS,48.8,177543457.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SRCA,59.4,287884867.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SRCE,54.3,285639456.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SRSE,59.0,333542368.0,2040.0,Switch,full-base-200-retire,base,retirement,none
SRSG,57.5,204888767.0,2040.0,Switch,full-base-200-retire,base,retirement,none
TRE,50.1,555402906.0,2040.0,Switch,full-base-200-retire,base,retirement,none
TREW,46.1,26667903.0,2040.0,Switch,full-base-200-retire,base,retirement,none
BASN,57.6,205854891.0,2045.0,Switch,full-base-200-retire,base,retirement,none
CASO,60.9,185445572.0,2045.0,Switch,full-base-200-retire,base,retirement,none
CANO,62.9,287331528.0,2045.0,Switch,full-base-200-retire,base,retirement,none
FRCC,57.5,373487472.0,2045.0,Switch,full-base-200-retire,base,retirement,none
ISNE,89.6,228967778.0,2045.0,Switch,full-base-200-retire,base,retirement,none
MISC,53.1,296003389.0,2045.0,Switch,full-base-200-retire,base,retirement,none
MISE,58.1,149857318.0,2045.0,Switch,full-base-200-retire,base,retirement,none
MISS,53.5,273572998.0,2045.0,Switch,full-base-200-retire,base,retirement,none
MISW,53.0,360803886.0,2045.0,Switch,full-base-200-retire,base,retirement,none
NWPP,84.8,342473432.0,2045.0,Switch,full-base-200-retire,base,retirement,none
NYCW,78.6,116580170.0,2045.0,Switch,full-base-200-retire,base,retirement,none
NYUP,65.1,100244191.0,2045.0,Switch,full-base-200-retire,base,retirement,none
PJMC,56.0,165669492.0,2045.0,Switch,full-base-200-retire,base,retirement,none
PJMD,64.7,160553816.0,2045.0,Switch,full-base-200-retire,base,retirement,none
PJME,66.8,428793884.0,2045.0,Switch,full-base-200-retire,base,retirement,none
PJMW,55.8,452703049.0,2045.0,Switch,full-base-200-retire,base,retirement,none
RMRG,50.8,173002995.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SPPC,50.2,122568997.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SPPN,49.8,85125345.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SPPS,48.0,202777705.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SRCA,59.4,320053848.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SRCE,54.3,318246408.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SRSE,58.6,375702387.0,2045.0,Switch,full-base-200-retire,base,retirement,none
SRSG,54.6,237915030.0,2045.0,Switch,full-base-200-retire,base,retirement,none
TRE,48.9,617229009.0,2045.0,Switch,full-base-200-retire,base,retirement,none
TREW,45.1,29860335.0,2045.0,Switch,full-base-200-retire,base,retirement,none
BASN,57.2,223174656.0,2050.0,Switch,full-base-200-retire,base,retirement,none
CASO,59.1,199559149.0,2050.0,Switch,full-base-200-retire,base,retirement,none
CANO,61.7,309235468.0,2050.0,Switch,full-base-200-retire,base,retirement,none
FRCC,56.4,398150391.0,2050.0,Switch,full-base-200-retire,base,retirement,none
ISNE,79.2,233966756.0,2050.0,Switch,full-base-200-retire,base,retirement,none
MISC,50.8,302266317.0,2050.0,Switch,full-base-200-retire,base,retirement,none
MISE,54.4,154617099.0,2050.0,Switch,full-base-200-retire,base,retirement,none
MISS,51.9,285422687.0,2050.0,Switch,full-base-200-retire,base,retirement,none
MISW,50.3,372086880.0,2050.0,Switch,full-base-200-retire,base,retirement,none
NWPP,78.5,372645986.0,2050.0,Switch,full-base-200-retire,base,retirement,none
NYCW,74.4,120232798.0,2050.0,Switch,full-base-200-retire,base,retirement,none
NYUP,61.1,103480882.0,2050.0,Switch,full-base-200-retire,base,retirement,none
PJMC,53.0,168907776.0,2050.0,Switch,full-base-200-retire,base,retirement,none
PJMD,60.0,168177932.0,2050.0,Switch,full-base-200-retire,base,retirement,none
PJME,62.4,442681870.0,2050.0,Switch,full-base-200-retire,base,retirement,none
PJMW,52.4,466199508.0,2050.0,Switch,full-base-200-retire,base,retirement,none
RMRG,49.3,188991709.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SPPC,48.6,124929928.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SPPN,48.3,88318595.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SPPS,46.4,210273247.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SRCA,57.9,340830683.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SRCE,52.4,332833523.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SRSE,56.2,398994725.0,2050.0,Switch,full-base-200-retire,base,retirement,none
SRSG,53.6,258600147.0,2050.0,Switch,full-base-200-retire,base,retirement,none
TRE,48.1,648762932.0,2050.0,Switch,full-base-200-retire,base,retirement,none
TREW,44.0,31419683.0,2050.0,Switch,full-base-200-retire,base,retirement,none
BASN,39.0,104415840.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
CASO,41.0,106247405.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
CANO,42.1,164112380.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
FRCC,42.5,254835658.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
ISNE,50.5,132079030.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
MISC,44.4,186790489.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
MISE,44.3,102056388.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
MISS,43.5,175440371.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
MISW,44.5,225553160.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
NWPP,38.7,195981047.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
NYCW,57.9,76993625.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
NYUP,37.5,70257166.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
PJMC,44.9,118765758.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
PJMD,46.7,110841999.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
PJME,45.5,289082184.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
PJMW,43.7,310165370.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
RMRG,39.1,88883482.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SPPC,49.9,78239307.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SPPN,42.6,49626459.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SPPS,47.2,122178131.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SRCA,48.7,218636717.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SRCE,44.3,214888614.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SRSE,46.0,242597067.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
SRSG,38.6,137828950.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
TRE,45.1,426645124.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
TREW,41.9,19988250.0,2027.0,TEMOA,full-base-200-retire,base,retirement,none
BASN,63.4,117622650.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
CASO,70.9,115510879.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
CANO,73.5,178550343.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
FRCC,71.8,263664150.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
ISNE,96.1,149354094.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
MISC,63.7,200796305.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
MISE,70.0,108618551.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
MISS,63.2,185407544.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
MISW,60.8,244560055.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
NWPP,55.7,213747716.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
NYCW,100.0,83015898.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
NYUP,74.2,74762455.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
PJMC,65.8,125041636.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
PJMD,82.2,116835353.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
PJME,85.4,308414943.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
PJMW,67.0,328889729.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
RMRG,52.6,100288099.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SPPC,59.3,83557695.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SPPN,56.8,54220969.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SPPS,55.1,131322851.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SRCA,73.7,228687588.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SRCE,64.9,225061849.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SRSE,70.4,255962582.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
SRSG,63.5,147664933.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
TRE,58.5,442846698.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
TREW,53.1,20819394.0,2030.0,TEMOA,full-base-200-retire,base,retirement,none
BASN,57.2,154373402.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
CASO,58.8,141559023.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
CANO,63.2,219102255.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
FRCC,65.0,305390926.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
ISNE,94.3,185912448.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
MISC,52.7,243790194.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
MISE,58.2,126030936.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
MISS,53.8,223677305.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
MISW,50.4,294141188.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
NWPP,51.7,260888430.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
NYCW,85.3,97972883.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
NYUP,67.9,85901025.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
PJMC,54.6,142659266.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
PJMD,70.9,134294097.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
PJME,73.8,361596414.0,2035.0,TEMOA,full-base-200-retire,base,retirement,none
