region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
PJMC,67.5,125041636.0,2030,GenX,full-base-200-tx-0,base,base,transmission
PJMD,74.8,116835353.0,2030,GenX,full-base-200-tx-0,base,base,transmission
PJME,87.3,308414943.0,2030,GenX,full-base-200-tx-0,base,base,transmission
PJMW,67.5,328889729.0,2030,GenX,full-base-200-tx-0,base,base,transmission
RMRG,55.3,100288099.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SPPC,63.3,83557695.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SPPN,60.6,54220969.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SPPS,58.4,131322851.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SRCA,70.7,228687588.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SRCE,65.1,225061849.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SRSE,69.4,255962582.0,2030,GenX,full-base-200-tx-0,base,base,transmission
SRSG,64.8,147664933.0,2030,GenX,full-base-200-tx-0,base,base,transmission
TRE,60.0,442846698.0,2030,GenX,full-base-200-tx-0,base,base,transmission
TREW,54.8,20819394.0,2030,GenX,full-base-200-tx-0,base,base,transmission
BASN,55.1,154373402.0,2035,GenX,full-base-200-tx-0,base,base,transmission
CASO,57.6,141559023.0,2035,GenX,full-base-200-tx-0,base,base,transmission
CANO,60.4,219102255.0,2035,GenX,full-base-200-tx-0,base,base,transmission
FRCC,59.2,305390926.0,2035,GenX,full-base-200-tx-0,base,base,transmission
ISNE,93.3,185912448.0,2035,GenX,full-base-200-tx-0,base,base,transmission
MISC,53.5,243790194.0,2035,GenX,full-base-200-tx-0,base,base,transmission
MISE,57.5,126030936.0,2035,GenX,full-base-200-tx-0,base,base,transmission
MISS,55.0,223677305.0,2035,GenX,full-base-200-tx-0,base,base,transmission
MISW,55.1,294141188.0,2035,GenX,full-base-200-tx-0,base,base,transmission
NWPP,52.9,260888430.0,2035,GenX,full-base-200-tx-0,base,base,transmission
NYCW,118.5,97972883.0,2035,GenX,full-base-200-tx-0,base,base,transmission
NYUP,59.8,85901025.0,2035,GenX,full-base-200-tx-0,base,base,transmission
PJMC,56.8,142659266.0,2035,GenX,full-base-200-tx-0,base,base,transmission
PJMD,66.8,134294097.0,2035,GenX,full-base-200-tx-0,base,base,transmission
PJME,88.2,361596414.0,2035,GenX,full-base-200-tx-0,base,base,transmission
PJMW,55.5,381430632.0,2035,GenX,full-base-200-tx-0,base,base,transmission
RMRG,48.8,129535560.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SPPC,52.3,101870818.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SPPN,52.9,67540119.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SPPS,47.7,162787259.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SRCA,59.7,263347390.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SRCE,54.3,264512199.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SRSE,59.3,303257618.0,2035,GenX,full-base-200-tx-0,base,base,transmission
SRSG,56.4,183293864.0,2035,GenX,full-base-200-tx-0,base,base,transmission
TRE,49.5,515960435.0,2035,GenX,full-base-200-tx-0,base,base,transmission
TREW,44.7,24676479.0,2035,GenX,full-base-200-tx-0,base,base,transmission
BASN,60.1,177158138.0,2040,GenX,full-base-200-tx-0,base,base,transmission
CASO,58.6,158791938.0,2040,GenX,full-base-200-tx-0,base,base,transmission
CANO,63.7,245898072.0,2040,GenX,full-base-200-tx-0,base,base,transmission
FRCC,57.3,334048179.0,2040,GenX,full-base-200-tx-0,base,base,transmission
ISNE,92.8,210413923.0,2040,GenX,full-base-200-tx-0,base,base,transmission
MISC,52.1,264171318.0,2040,GenX,full-base-200-tx-0,base,base,transmission
MISE,55.7,137137308.0,2040,GenX,full-base-200-tx-0,base,base,transmission
MISS,53.3,242486982.0,2040,GenX,full-base-200-tx-0,base,base,transmission
MISW,56.9,324181570.0,2040,GenX,full-base-200-tx-0,base,base,transmission
NWPP,73.6,300529644.0,2040,GenX,full-base-200-tx-0,base,base,transmission
NYCW,119.2,106442119.0,2040,GenX,full-base-200-tx-0,base,base,transmission
NYUP,65.7,92400602.0,2040,GenX,full-base-200-tx-0,base,base,transmission
PJMC,55.6,152682741.0,2040,GenX,full-base-200-tx-0,base,base,transmission
PJMD,66.8,145712440.0,2040,GenX,full-base-200-tx-0,base,base,transmission
PJME,86.9,389826566.0,2040,GenX,full-base-200-tx-0,base,base,transmission
PJMW,53.6,412215498.0,2040,GenX,full-base-200-tx-0,base,base,transmission
RMRG,52.0,150676430.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SPPC,51.9,108907378.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SPPN,54.2,74985567.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SPPS,47.2,177543457.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SRCA,59.1,287884867.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SRCE,52.9,285639456.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SRSE,57.5,333542368.0,2040,GenX,full-base-200-tx-0,base,base,transmission
SRSG,58.2,204888767.0,2040,GenX,full-base-200-tx-0,base,base,transmission
TRE,48.7,555402906.0,2040,GenX,full-base-200-tx-0,base,base,transmission
TREW,44.3,26667903.0,2040,GenX,full-base-200-tx-0,base,base,transmission
BASN,57.7,205854891.0,2045,GenX,full-base-200-tx-0,base,base,transmission
CASO,57.8,185445572.0,2045,GenX,full-base-200-tx-0,base,base,transmission
CANO,62.0,287331528.0,2045,GenX,full-base-200-tx-0,base,base,transmission
FRCC,56.5,373487472.0,2045,GenX,full-base-200-tx-0,base,base,transmission
ISNE,86.7,228967778.0,2045,GenX,full-base-200-tx-0,base,base,transmission
MISC,51.9,296003389.0,2045,GenX,full-base-200-tx-0,base,base,transmission
MISE,55.8,149857318.0,2045,GenX,full-base-200-tx-0,base,base,transmission
MISS,52.5,273572998.0,2045,GenX,full-base-200-tx-0,base,base,transmission
MISW,54.6,360803886.0,2045,GenX,full-base-200-tx-0,base,base,transmission
NWPP,78.6,342473432.0,2045,GenX,full-base-200-tx-0,base,base,transmission
NYCW,118.6,116580170.0,2045,GenX,full-base-200-tx-0,base,base,transmission
NYUP,66.0,100244191.0,2045,GenX,full-base-200-tx-0,base,base,transmission
PJMC,54.9,165669492.0,2045,GenX,full-base-200-tx-0,base,base,transmission
PJMD,70.7,160553816.0,2045,GenX,full-base-200-tx-0,base,base,transmission
PJME,87.1,428793884.0,2045,GenX,full-base-200-tx-0,base,base,transmission
PJMW,53.0,452703049.0,2045,GenX,full-base-200-tx-0,base,base,transmission
RMRG,53.5,173002995.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SPPC,51.7,122568997.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SPPN,52.1,85125345.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SPPS,47.0,202777705.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SRCA,60.2,320053848.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SRCE,53.0,318246408.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SRSE,56.6,375702387.0,2045,GenX,full-base-200-tx-0,base,base,transmission
SRSG,56.1,237915030.0,2045,GenX,full-base-200-tx-0,base,base,transmission
TRE,48.2,617229009.0,2045,GenX,full-base-200-tx-0,base,base,transmission
TREW,43.6,29860335.0,2045,GenX,full-base-200-tx-0,base,base,transmission
BASN,56.3,223174656.0,2050,GenX,full-base-200-tx-0,base,base,transmission
CASO,56.0,199559149.0,2050,GenX,full-base-200-tx-0,base,base,transmission
CANO,59.8,309235468.0,2050,GenX,full-base-200-tx-0,base,base,transmission
FRCC,54.7,398150391.0,2050,GenX,full-base-200-tx-0,base,base,transmission
ISNE,77.9,233966756.0,2050,GenX,full-base-200-tx-0,base,base,transmission
MISC,50.7,302266317.0,2050,GenX,full-base-200-tx-0,base,base,transmission
MISE,55.5,154617099.0,2050,GenX,full-base-200-tx-0,base,base,transmission
MISS,52.0,285422687.0,2050,GenX,full-base-200-tx-0,base,base,transmission
MISW,52.2,372086880.0,2050,GenX,full-base-200-tx-0,base,base,transmission
NWPP,74.6,372645986.0,2050,GenX,full-base-200-tx-0,base,base,transmission
NYCW,116.4,120232798.0,2050,GenX,full-base-200-tx-0,base,base,transmission
NYUP,64.8,103480882.0,2050,GenX,full-base-200-tx-0,base,base,transmission
PJMC,53.3,168907776.0,2050,GenX,full-base-200-tx-0,base,base,transmission
PJMD,67.9,168177932.0,2050,GenX,full-base-200-tx-0,base,base,transmission
PJME,84.2,442681870.0,2050,GenX,full-base-200-tx-0,base,base,transmission
PJMW,51.6,466199508.0,2050,GenX,full-base-200-tx-0,base,base,transmission
RMRG,50.5,188991709.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SPPC,50.2,124929928.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SPPN,49.7,88318595.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SPPS,46.4,210273247.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SRCA,60.7,340830683.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SRCE,51.1,332833523.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SRSE,55.5,398994725.0,2050,GenX,full-base-200-tx-0,base,base,transmission
SRSG,54.6,258600147.0,2050,GenX,full-base-200-tx-0,base,base,transmission
TRE,47.6,648762932.0,2050,GenX,full-base-200-tx-0,base,base,transmission
TREW,43.1,31419683.0,2050,GenX,full-base-200-tx-0,base,base,transmission
BASN,40.8,104415840.0,2027,Switch,full-base-200-tx-0,base,base,transmission
CASO,43.3,106247405.0,2027,Switch,full-base-200-tx-0,base,base,transmission
CANO,44.6,164112380.0,2027,Switch,full-base-200-tx-0,base,base,transmission
FRCC,41.8,254835658.0,2027,Switch,full-base-200-tx-0,base,base,transmission
ISNE,48.4,132079030.0,2027,Switch,full-base-200-tx-0,base,base,transmission
MISC,41.7,186790489.0,2027,Switch,full-base-200-tx-0,base,base,transmission
MISE,44.8,102056388.0,2027,Switch,full-base-200-tx-0,base,base,transmission
MISS,40.2,175440371.0,2027,Switch,full-base-200-tx-0,base,base,transmission
MISW,39.4,225553160.0,2027,Switch,full-base-200-tx-0,base,base,transmission
NWPP,41.4,195981047.0,2027,Switch,full-base-200-tx-0,base,base,transmission
NYCW,51.6,76993625.0,2027,Switch,full-base-200-tx-0,base,base,transmission
NYUP,34.6,70257166.0,2027,Switch,full-base-200-tx-0,base,base,transmission
PJMC,40.7,118765758.0,2027,Switch,full-base-200-tx-0,base,base,transmission
PJMD,44.3,110841999.0,2027,Switch,full-base-200-tx-0,base,base,transmission
PJME,39.0,289082184.0,2027,Switch,full-base-200-tx-0,base,base,transmission
PJMW,42.4,310165370.0,2027,Switch,full-base-200-tx-0,base,base,transmission
RMRG,38.2,88883482.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SPPC,39.1,78239307.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SPPN,37.3,49626459.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SPPS,36.9,122178131.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SRCA,45.4,218636717.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SRCE,41.5,214888614.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SRSE,42.7,242597067.0,2027,Switch,full-base-200-tx-0,base,base,transmission
SRSG,40.9,137828950.0,2027,Switch,full-base-200-tx-0,base,base,transmission
TRE,36.5,426645124.0,2027,Switch,full-base-200-tx-0,base,base,transmission
TREW,32.6,19988250.0,2027,Switch,full-base-200-tx-0,base,base,transmission
BASN,63.8,117622650.0,2030,Switch,full-base-200-tx-0,base,base,transmission
CASO,67.5,115510879.0,2030,Switch,full-base-200-tx-0,base,base,transmission
CANO,69.9,178550343.0,2030,Switch,full-base-200-tx-0,base,base,transmission
FRCC,68.5,263664150.0,2030,Switch,full-base-200-tx-0,base,base,transmission
ISNE,93.5,149354094.0,2030,Switch,full-base-200-tx-0,base,base,transmission
MISC,64.7,200796305.0,2030,Switch,full-base-200-tx-0,base,base,transmission
MISE,70.4,108618551.0,2030,Switch,full-base-200-tx-0,base,base,transmission
MISS,64.8,185407544.0,2030,Switch,full-base-200-tx-0,base,base,transmission
MISW,62.8,244560055.0,2030,Switch,full-base-200-tx-0,base,base,transmission
NWPP,57.7,213747716.0,2030,Switch,full-base-200-tx-0,base,base,transmission
NYCW,114.2,83015898.0,2030,Switch,full-base-200-tx-0,base,base,transmission
NYUP,70.7,74762455.0,2030,Switch,full-base-200-tx-0,base,base,transmission
PJMC,66.9,125041636.0,2030,Switch,full-base-200-tx-0,base,base,transmission
PJMD,74.4,116835353.0,2030,Switch,full-base-200-tx-0,base,base,transmission
PJME,86.8,308414943.0,2030,Switch,full-base-200-tx-0,base,base,transmission
PJMW,67.4,328889729.0,2030,Switch,full-base-200-tx-0,base,base,transmission
RMRG,55.5,100288099.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SPPC,62.2,83557695.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SPPN,60.4,54220969.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SPPS,57.6,131322851.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SRCA,70.8,228687588.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SRCE,64.9,225061849.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SRSE,68.8,255962582.0,2030,Switch,full-base-200-tx-0,base,base,transmission
SRSG,64.3,147664933.0,2030,Switch,full-base-200-tx-0,base,base,transmission
TRE,59.3,442846698.0,2030,Switch,full-base-200-tx-0,base,base,transmission
TREW,54.9,20819394.0,2030,Switch,full-base-200-tx-0,base,base,transmission
BASN,55.4,154373402.0,2035,Switch,full-base-200-tx-0,base,base,transmission
CASO,57.4,141559023.0,2035,Switch,full-base-200-tx-0,base,base,transmission
CANO,60.3,219102255.0,2035,Switch,full-base-200-tx-0,base,base,transmission
FRCC,59.3,305390926.0,2035,Switch,full-base-200-tx-0,base,base,transmission
ISNE,91.4,185912448.0,2035,Switch,full-base-200-tx-0,base,base,transmission
MISC,53.8,243790194.0,2035,Switch,full-base-200-tx-0,base,base,transmission
MISE,58.5,126030936.0,2035,Switch,full-base-200-tx-0,base,base,transmission
MISS,55.1,223677305.0,2035,Switch,full-base-200-tx-0,base,base,transmission
MISW,55.1,294141188.0,2035,Switch,full-base-200-tx-0,base,base,transmission
NWPP,52.4,260888430.0,2035,Switch,full-base-200-tx-0,base,base,transmission
NYCW,115.2,97972883.0,2035,Switch,full-base-200-tx-0,base,base,transmission
NYUP,62.6,85901025.0,2035,Switch,full-base-200-tx-0,base,base,transmission
PJMC,56.7,142659266.0,2035,Switch,full-base-200-tx-0,base,base,transmission
PJMD,66.7,134294097.0,2035,Switch,full-base-200-tx-0,base,base,transmission
PJME,86.3,361596414.0,2035,Switch,full-base-200-tx-0,base,base,transmission
PJMW,56.0,381430632.0,2035,Switch,full-base-200-tx-0,base,base,transmission
RMRG,49.5,129535560.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SPPC,52.3,101870818.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SPPN,53.2,67540119.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SPPS,48.0,162787259.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SRCA,60.1,263347390.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SRCE,54.7,264512199.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SRSE,59.3,303257618.0,2035,Switch,full-base-200-tx-0,base,base,transmission
SRSG,56.5,183293864.0,2035,Switch,full-base-200-tx-0,base,base,transmission
TRE,49.5,515960435.0,2035,Switch,full-base-200-tx-0,base,base,transmission
TREW,45.6,24676479.0,2035,Switch,full-base-200-tx-0,base,base,transmission
BASN,60.2,177158138.0,2040,Switch,full-base-200-tx-0,base,base,transmission
CASO,58.6,158791938.0,2040,Switch,full-base-200-tx-0,base,base,transmission
CANO,63.6,245898072.0,2040,Switch,full-base-200-tx-0,base,base,transmission
FRCC,57.3,334048179.0,2040,Switch,full-base-200-tx-0,base,base,transmission
ISNE,94.6,210413923.0,2040,Switch,full-base-200-tx-0,base,base,transmission
MISC,52.5,264171318.0,2040,Switch,full-base-200-tx-0,base,base,transmission
MISE,56.5,137137308.0,2040,Switch,full-base-200-tx-0,base,base,transmission
MISS,53.5,242486982.0,2040,Switch,full-base-200-tx-0,base,base,transmission
MISW,56.6,324181570.0,2040,Switch,full-base-200-tx-0,base,base,transmission
NWPP,74.4,300529644.0,2040,Switch,full-base-200-tx-0,base,base,transmission
NYCW,119.7,106442119.0,2040,Switch,full-base-200-tx-0,base,base,transmission
NYUP,68.8,92400602.0,2040,Switch,full-base-200-tx-0,base,base,transmission
PJMC,55.8,152682741.0,2040,Switch,full-base-200-tx-0,base,base,transmission
PJMD,67.1,145712440.0,2040,Switch,full-base-200-tx-0,base,base,transmission
PJME,86.6,389826566.0,2040,Switch,full-base-200-tx-0,base,base,transmission
PJMW,54.2,412215498.0,2040,Switch,full-base-200-tx-0,base,base,transmission
RMRG,53.4,150676430.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SPPC,52.1,108907378.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SPPN,54.9,74985567.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SPPS,47.7,177543457.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SRCA,60.1,287884867.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SRCE,53.3,285639456.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SRSE,57.6,333542368.0,2040,Switch,full-base-200-tx-0,base,base,transmission
SRSG,58.3,204888767.0,2040,Switch,full-base-200-tx-0,base,base,transmission
TRE,49.1,555402906.0,2040,Switch,full-base-200-tx-0,base,base,transmission
TREW,45.5,26667903.0,2040,Switch,full-base-200-tx-0,base,base,transmission
BASN,57.8,205854891.0,2045,Switch,full-base-200-tx-0,base,base,transmission
CASO,58.6,185445572.0,2045,Switch,full-base-200-tx-0,base,base,transmission
CANO,61.4,287331528.0,2045,Switch,full-base-200-tx-0,base,base,transmission
FRCC,56.4,373487472.0,2045,Switch,full-base-200-tx-0,base,base,transmission
ISNE,94.2,228967778.0,2045,Switch,full-base-200-tx-0,base,base,transmission
MISC,52.3,296003389.0,2045,Switch,full-base-200-tx-0,base,base,transmission
MISE,56.3,149857318.0,2045,Switch,full-base-200-tx-0,base,base,transmission
MISS,52.6,273572998.0,2045,Switch,full-base-200-tx-0,base,base,transmission
MISW,54.5,360803886.0,2045,Switch,full-base-200-tx-0,base,base,transmission
NWPP,83.2,342473432.0,2045,Switch,full-base-200-tx-0,base,base,transmission
NYCW,118.8,116580170.0,2045,Switch,full-base-200-tx-0,base,base,transmission
NYUP,69.4,100244191.0,2045,Switch,full-base-200-tx-0,base,base,transmission
PJMC,55.1,165669492.0,2045,Switch,full-base-200-tx-0,base,base,transmission
PJMD,68.9,160553816.0,2045,Switch,full-base-200-tx-0,base,base,transmission
PJME,86.2,428793884.0,2045,Switch,full-base-200-tx-0,base,base,transmission
PJMW,53.6,452703049.0,2045,Switch,full-base-200-tx-0,base,base,transmission
RMRG,53.7,173002995.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SPPC,51.7,122568997.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SPPN,52.9,85125345.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SPPS,47.3,202777705.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SRCA,60.1,320053848.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SRCE,53.3,318246408.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SRSE,56.7,375702387.0,2045,Switch,full-base-200-tx-0,base,base,transmission
SRSG,56.1,237915030.0,2045,Switch,full-base-200-tx-0,base,base,transmission
TRE,48.0,617229009.0,2045,Switch,full-base-200-tx-0,base,base,transmission
TREW,44.6,29860335.0,2045,Switch,full-base-200-tx-0,base,base,transmission
BASN,59.5,223174656.0,2050,Switch,full-base-200-tx-0,base,base,transmission
CASO,55.9,199559149.0,2050,Switch,full-base-200-tx-0,base,base,transmission
CANO,59.4,309235468.0,2050,Switch,full-base-200-tx-0,base,base,transmission
FRCC,54.7,398150391.0,2050,Switch,full-base-200-tx-0,base,base,transmission
ISNE,89.6,233966756.0,2050,Switch,full-base-200-tx-0,base,base,transmission
MISC,50.2,302266317.0,2050,Switch,full-base-200-tx-0,base,base,transmission
MISE,56.8,154617099.0,2050,Switch,full-base-200-tx-0,base,base,transmission
MISS,51.9,285422687.0,2050,Switch,full-base-200-tx-0,base,base,transmission
MISW,52.2,372086880.0,2050,Switch,full-base-200-tx-0,base,base,transmission
NWPP,81.5,372645986.0,2050,Switch,full-base-200-tx-0,base,base,transmission
NYCW,116.4,120232798.0,2050,Switch,full-base-200-tx-0,base,base,transmission
NYUP,67.4,103480882.0,2050,Switch,full-base-200-tx-0,base,base,transmission
PJMC,52.6,168907776.0,2050,Switch,full-base-200-tx-0,base,base,transmission
PJMD,66.4,168177932.0,2050,Switch,full-base-200-tx-0,base,base,transmission
PJME,84.4,442681870.0,2050,Switch,full-base-200-tx-0,base,base,transmission
PJMW,52.1,466199508.0,2050,Switch,full-base-200-tx-0,base,base,transmission
RMRG,53.7,188991709.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SPPC,49.7,124929928.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SPPN,50.6,88318595.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SPPS,46.6,210273247.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SRCA,59.3,340830683.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SRCE,51.1,332833523.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SRSE,55.4,398994725.0,2050,Switch,full-base-200-tx-0,base,base,transmission
SRSG,54.8,258600147.0,2050,Switch,full-base-200-tx-0,base,base,transmission
TRE,47.6,648762932.0,2050,Switch,full-base-200-tx-0,base,base,transmission
TREW,44.5,31419683.0,2050,Switch,full-base-200-tx-0,base,base,transmission
BASN,39.5,104415840.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
CASO,42.5,106247405.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
CANO,43.6,164112380.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
FRCC,41.2,254835658.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
ISNE,51.3,132079030.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
MISC,40.4,186790489.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
MISE,43.7,102056388.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
MISS,39.3,175440371.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
MISW,38.3,225553160.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
NWPP,40.5,195981047.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
NYCW,62.2,76993625.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
NYUP,34.3,70257166.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
PJMC,39.5,118765758.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
PJMD,43.4,110841999.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
PJME,38.2,289082184.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
PJMW,41.4,310165370.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
RMRG,35.6,88883482.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SPPC,37.8,78239307.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SPPN,35.9,49626459.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SPPS,35.5,122178131.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SRCA,44.3,218636717.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SRCE,40.6,214888614.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SRSE,41.9,242597067.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
SRSG,39.8,137828950.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
TRE,35.9,426645124.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
TREW,32.1,19988250.0,2027,TEMOA,full-base-200-tx-0,base,base,transmission
BASN,61.5,117622650.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
CASO,66.5,115510879.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
CANO,69.3,178550343.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
FRCC,69.0,263664150.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
ISNE,95.4,149354094.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
MISC,65.1,200796305.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
MISE,70.4,108618551.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
MISS,65.4,185407544.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
MISW,63.6,244560055.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
NWPP,52.6,213747716.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
NYCW,119.2,83015898.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
NYUP,64.7,74762455.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
PJMC,67.4,125041636.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
PJMD,74.8,116835353.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
PJME,86.8,308414943.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
PJMW,67.9,328889729.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
RMRG,53.4,100288099.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SPPC,63.3,83557695.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SPPN,60.4,54220969.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SPPS,58.2,131322851.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SRCA,71.0,228687588.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SRCE,64.9,225061849.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SRSE,69.6,255962582.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
SRSG,62.2,147664933.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
TRE,60.3,442846698.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
TREW,54.7,20819394.0,2030,TEMOA,full-base-200-tx-0,base,base,transmission
BASN,53.3,154373402.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
CASO,56.1,141559023.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
CANO,59.4,219102255.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
FRCC,59.3,305390926.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
ISNE,94.3,185912448.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
MISC,53.0,243790194.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
MISE,57.9,126030936.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
MISS,54.8,223677305.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
MISW,54.7,294141188.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
NWPP,49.5,260888430.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
NYCW,116.3,97972883.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
NYUP,54.7,85901025.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
PJMC,56.3,142659266.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
PJMD,66.3,134294097.0,2035,TEMOA,full-base-200-tx-0,base,base,transmission
