Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cNetworkExp,892804471.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,42534811.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,Temoa,0.0,20-week-myopic-current-policy
cFix,113142485949.4,3.8460317940299997e9,2.1012410015299997e9,2.603569113e9,4.31089187582e9,7.68337123558e9,5.23367800902e9,2.3142425080699997e9,3.2276002952799997e9,5.96411354704e9,4.678478561e9,2.1382689481e8,7.548420101629999e9,2.496797603250001e9,3.7167906757000003e9,7.495019233099998e9,6.9267395522e9,2.837235010120001e9,2.2517014458599997e9,2.28396210322e9,4.765824055699999e9,6.103375852310001e9,6.095087571580001e9,5.07469443263e9,3.6167197705000005e9,7.528230906900001e9,2.22484279952e9,2035,Temoa,0.7,20-week-myopic-current-policy
cVar,39501118255.7,4.378075393332312e8,1.6945419717637348e9,1.431160903227126e9,5.222364745739165e9,8.23752083348996e8,1.267902214306419e9,1.1273988252825494e9,2.632810890607961e9,9.764062708503296e8,5.923339994868671e8,5.407129268654712e8,-1.6692786819628343e8,1.6677582065609763e9,5.561778825110693e8,4.551862057207972e9,4.022104512260528e9,4.269729388152541e7,3.5703366144182587e8,-4.160020278662945e7,-2.9300718780725205e8,2.863355105644179e9,1.3563650796858194e9,4.407281673542225e9,9.43238618082194e8,2.7289294084185467e9,-2.413423555639975e8,2035,Temoa,0.2,20-week-myopic-current-policy
cNSE,1880084719.9,3656.5193326975323,3653.055674166884,2.379195531516201e7,2.1930518740854245e7,5.356888174762737e8,3933.3420675700486,5.061266719077953e7,4131.840258471806,3.586534851141904e8,3.0064656217383486e8,4.0240539535116374e8,4073.7595758724847,2.3726910881026186e7,2.0176143357131763e6,7.868264806114374e7,2.9784474968346335e7,3634.2158907109533,3820.269415233371,3834.741921918105,3775.3386833412237,1.0741033741684893e7,3827.9344359057523,3915.4652962045834,4116.547584292862,4.135239710203253e7,3866.436448444711,2035,Temoa,0.0,20-week-myopic-current-policy
cStart,1579158414.6,3.0387997546881203e7,5.004500932613937e7,7.510214875044571e7,6.224572222565906e7,6.494055566538185e7,7.863244287305005e7,3.147999257069306e7,6.493526849286209e7,1.4256531778742853e8,1.4256278015238436e7,1.6021016062674863e7,2.9020079130030487e7,6.21993115039073e7,2.9734660335137963e7,5.197214612329311e7,5.560797412654141e7,4.729101179905218e7,4.533662273280502e7,3.2397863303875368e7,7.16293985103114e7,5.073805640909909e7,4.7161395705999985e7,3.544001667903456e7,5.253336782414532e7,3.1504362834797984e8,2.2441132714399613e7,2035,Temoa,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Temoa,0.0,20-week-myopic-current-policy
cNetworkExp,2655299412.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,55553133.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,Temoa,0.0,20-week-myopic-current-policy
cFix,140816451654.2,4.778599197789999e9,2.9759645885099998e9,3.9200855465099998e9,5.58971065026e9,8.520486785449999e9,5.690786185400002e9,2.9616057273099995e9,3.28489641763e9,8.575279664179999e9,6.60494473563e9,5.158764367e8,8.703245211e9,2.489177435020001e9,4.29732249409e9,8.81186461522e9,9.005019741339998e9,4.31786396115e9,2.6259404082599993e9,3.1567287242499995e9,6.983155161909997e9,8.041525696450001e9,7.371620509439999e9,5.62727708354e9,4.1999123050099998e9,9.26485968188e9,2.5027026902700005e9,2040,Temoa,0.8,20-week-myopic-current-policy
cVar,31827685508.7,2.450295084917438e8,1.4264699311763358e9,2.086016378359654e9,5.2928419482225e9,1.1008355121421402e9,5.828635296561747e8,1.2210127262300174e9,2.8534779594889827e9,1.1728455183344941e8,7.075803936463858e8,6.206164861402459e8,-5.1082812998541605e8,1.5032357076771445e9,3.42706905219593e8,4.81759580249093e9,3.389658528422448e9,-8.750437755484979e8,8.685453559409456e7,-4.4732851003195125e8,-1.355313070720317e9,2.2419408006206145e9,7.454445069036678e8,3.695363396249071e9,5.3102671713508695e8,1.8859533378796837e9,-4.776101685783578e8,2040,Temoa,0.2,20-week-myopic-current-policy
cNSE,3561612390.7,1.3572152800814062e8,4974.9150849347,1.0980610468065059e8,2.0147649052988237e8,7.273713741149123e8,1.041699973555474e8,4.332842655834591e7,5077.270634628224,4.202776598508068e8,3.9184673720799476e7,4.848863025562173e8,4101.212883648815,2.10945622143762e7,6.837015650558238e7,9.12596830193002e7,7.151594912133694e7,9.962767703190537e7,5247.671431058304,4887.5173600057,4966.495950281842,1.0662734209495904e8,1.032152920298821e8,4.444678800415916e7,8.708979449177404e7,6.021086808738911e8,4652.8832712847325,2040,Temoa,0.0,20-week-myopic-current-policy
cStart,2272623472.5,5.502051868033334e7,8.178788519570588e7,1.0141752495020042e8,1.692632336817383e8,5.150504097908126e7,9.789057309143078e7,3.3123535194975384e7,1.2350776874477057e8,1.2949267756635757e8,3.1712782689246558e7,1.1400208806689346e7,2.1878274195474282e7,5.764370536159131e7,2.8932084992756918e7,6.476416652790033e7,6.782377209591646e7,5.378540333244074e7,4.461752866579603e7,3.410965644589481e7,7.846363575526308e7,1.4505734122387818e8,9.293069483842067e7,1.3550876350525203e8,1.1566590405361153e8,4.208394370150714e8,2.448135495602737e7,2040,Temoa,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Temoa,0.0,20-week-myopic-current-policy
cNetworkExp,5025657984.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,48908711.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,Temoa,0.0,20-week-myopic-current-policy
cFix,153511864793.0,5.370825304239999e9,3.24950274403e9,4.68893794986e9,6.43665890649e9,9.242830431529999e9,7.283577543179998e9,3.1599669920299997e9,3.42592027833e9,9.68645353546e9,7.4261039363e9,6.803258964900001e8,9.45736526694e9,2.4643185819700003e9,4.2918847725199995e9,1.016348982767e10,9.806156412909998e9,4.337314994439999e9,2.36330220762e9,3.0359904329199996e9,6.70926561857e9,8.704599753089998e9,7.98776454768e9,6.14079622835e9,4.544530488729999e9,1.0503270481409998e10,2.3507116602000003e9,2045,Temoa,0.6,20-week-myopic-current-policy
cVar,71022722270.5,2.4258666626816697e9,2.445439033017712e9,3.9455291512432313e9,6.933405202117144e9,1.6791890744756632e9,3.716678337618929e9,1.9081519264535098e9,3.66944551664482e9,3.225213062121735e9,3.089461868414099e9,5.868536773549227e8,5.310349985604832e8,1.521546991744722e9,7.181033040445995e8,5.695763675634634e9,5.867812761439503e9,6.915415372478603e8,5.176873867636758e8,3.910311764887459e8,9.266716582832817e8,3.708445970930483e9,3.166415816210961e9,5.321614342553233e9,2.1678381584929867e9,5.905518828733216e9,2.6646215116983455e8,2045,Temoa,0.3,20-week-myopic-current-policy
cNSE,5815751130.2,9.986847638853543e7,7.594551014122741e7,3.347177072573626e8,2.3431241221271205e8,6.193463231102505e8,6.637857349048129e7,7.263589211398743e7,1.0797688258529717e8,3.662701586187438e8,8.551317499848798e7,4.963287170775123e8,8291.666282327245,6.33981053236491e7,1.8571715806707737e8,7.91103029172747e7,1.059173119794728e8,3.4281835914563847e8,3.1911416142194855e8,3.502840825403091e7,6.815020903819472e7,1.7031181277910268e8,2.80895675518844e8,2.000256614333481e8,1.4593935124834853e8,1.2600132878437634e9,9205.58949356639,2045,Temoa,0.0,20-week-myopic-current-policy
cStart,1915893006.5,3.987685234300078e7,5.7200022953820385e7,5.522064013260238e7,1.1405810732699326e8,5.732868693207846e7,7.274851521392387e7,2.970553393231146e7,9.718843145790003e7,1.1462325307134885e8,2.2081139309121795e7,1.3427138997913258e7,1.860182403509224e7,4.69367473645774e7,3.2738608236470036e7,7.230968611112903e7,5.991100304125212e7,5.930352571149553e7,3.4805219889993936e7,2.751174033694995e7,7.100109125534855e7,1.192954488683186e8,7.763538309639537e7,1.3402353031900069e8,9.505406491161962e7,3.757245508439378e8,1.7582260850767955e7,2045,Temoa,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Temoa,0.0,20-week-myopic-current-policy
cNetworkExp,5465504040.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,31426832.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,Temoa,0.0,20-week-myopic-current-policy
cFix,165237815344.1,6.09827442621e9,4.0773283047199993e9,5.57987450933e9,7.011140079309999e9,9.997186151699999e9,7.653992964429999e9,3.37276063062e9,3.9365595277099996e9,1.005423390524e10,8.505279168129998e9,7.0676395173e8,1.009538610091e10,2.42443370689e9,4.416329611100001e9,1.042568006274e10,1.0417481609730001e10,4.83844153411e9,2.63795213881e9,2.97182872116e9,6.54677371503e9,9.41680007988e9,8.435233850460001e9,6.7220318109800005e9,5.27206441775e9,1.124742936874e10,2.3765549966300006e9,2050,Temoa,0.6,20-week-myopic-current-policy
cVar,77334377159.0,2.6561552187438383e9,2.80589603946351e9,4.345363932043635e9,7.447473433490074e9,1.497186364111818e9,4.1610670120325084e9,2.0108384473985078e9,3.99394600028973e9,3.902139501229263e9,3.7090302404393697e9,5.959323603250359e8,4.2914759964503354e8,1.583954249048056e9,6.478484464010233e8,5.8678384768181925e9,6.281699777582414e9,9.963911768753754e8,6.026431448829426e8,3.826407339800848e8,7.083655612151686e8,3.887664935680917e9,3.5005897384445276e9,5.759126309931985e9,2.3651482467802086e9,6.955912062186758e9,2.4037814993165445e8,2050,Temoa,0.3,20-week-myopic-current-policy
cNSE,8591902507.2,1.1022270936167444e8,2.0706816413504136e8,5.812082594612544e8,3.3091436203450155e8,6.377847703752724e8,1.8691156797877666e8,2.1948553287524042e8,1.8025178668809658e8,3.06981464577831e8,1.6698912071069634e8,5.0298860477308714e8,38394.39970819651,2.4061450955011058e8,2.216075149268358e8,5.940994688595699e7,1.059451213839578e8,2.8807956537449443e8,4.607657799886354e8,6.364295996873782e7,1.4707036704894292e8,2.2943561467492098e8,5.984163457014415e8,6.007597197394514e8,1.8874093593892676e8,1.949586980925453e9,6.982407685369278e6,2050,Temoa,0.0,20-week-myopic-current-policy
cStart,2033063579.0,1.1530918067859837e8,1.9445947454196984e8,1.2430012514025183e8,1.1257894424206448e8,7.840170967695321e7,4.71591823476815e7,1.8353223085455056e7,8.46908050504479e7,7.728626807297136e7,4.135777308602867e7,1.5374413738171715e7,1.9158372834090173e7,3.742662726166988e7,2.9194973961409356e7,6.417873647778599e7,4.8308142776814535e7,7.86076726969974e7,3.698820053517599e7,2.3845305085597705e7,5.8217599675206795e7,7.335260960311583e7,6.2178685063208215e7,1.0482651631737432e8,1.623965227594305e8,3.103989705931529e8,1.4713543657854369e7,2050,Temoa,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Temoa,0.0,20-week-myopic-current-policy
cNetworkExp,5661297461.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,29064635320.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,Temoa,0.1,20-week-myopic-current-policy
cFix,2525408606108.2,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.7,20-week-myopic-current-policy
cNSE,70656704246.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.0,20-week-myopic-current-policy
cNetworkExp,70300483336.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.0,20-week-myopic-current-policy
cStart,32273915771.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,91049978019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.0,20-week-myopic-current-policy
cVar,1085315335224.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,Temoa,0.3,20-week-myopic-current-policy
cFix,54677819555.6,8.175379750000001e8,9.061969310000001e8,8.3642193e8,1.7452652449999998e9,2.5030573025000005e9,2.1555605619999995e9,1.0096093309999999e9,2.225610597e9,2.511990917e9,2.393493309e9,1.09137179e8,3.8884573556e9,2.490693138e9,1.333661835e9,4.3318942422e9,4.4249284337e9,1.1892909006e9,1.134658262e9,9.9777384e8,1.4322243750000002e9,4.14137565e9,2.7319607349999995e9,3.085020936e9,1.728380116e9,3.4735903980000005e9,1.08002806e9,2027,USENSYS,0.4,20-week-myopic-current-policy
cVar,61341395679.4,1.6396739154343336e9,1.5889883989873984e9,1.7166874868979971e9,5.789129997435689e9,8.424356394454848e8,2.9126719668424916e9,1.6417213775107849e9,3.511150059945784e9,2.639507883581387e9,1.083128806208277e9,6.217772072818768e8,3.9741509220041305e8,1.601991634355992e9,6.672544767474608e8,4.634719032372264e9,6.06034976868887e9,1.2787017202139707e9,1.1868138157546132e9,7.800934727847487e8,1.4932508812817576e9,3.4289372834023185e9,3.595904478834824e9,4.146635530476052e9,2.129648949938074e9,5.515756564736312e9,4.370502380901523e8,2027,USENSYS,0.5,20-week-myopic-current-policy
cNSE,63349290.6,2975.551572589615,3014.243102028338,2601.398771182156,3339.189575180245,2354.638069925045,3050.179774409861,3136.615555777499,3244.347089186737,3166.4536464722237,2912.278721969356,6.3275925726464294e7,2972.967414982119,2848.0943588135533,2390.5710240431677,2433.8906706032108,2676.108007291107,2684.788005553809,3105.4700136439546,3139.927684024112,2925.9976558280587,2999.088423464609,3273.8429879021933,2814.9605462609775,3171.664845657236,2892.7817146045695,3239.834691244674,2027,USENSYS,0.0,20-week-myopic-current-policy
cStart,233954406.7,950571.7811138738,600172.7422786771,789269.8055797354,1.9932531710161746e6,1.9272269434542898e7,5.849273950889228e6,3.2752239576945174e6,2.855257281996449e6,4.13717537761178e7,443740.97077062784,3.479888624012705e6,1.3844958384371892e7,8.900580424424851e6,2.3087740281913946e6,4.702238437163212e6,1.8707811444740684e6,661379.344631798,3.402240236182578e6,4.466389023289381e6,2.782280004120682e7,3.501772320343637e6,204671.4806494382,1.2828288989031492e6,1.8925777724549675e6,6.728569869889243e7,1.0926040925019389e7,2027,USENSYS,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,20-week-myopic-current-policy
cNetworkExp,409748473.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,9025632675.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.1,20-week-myopic-current-policy
cFix,61778242606.5,1.8507002099999995e9,8.936612749999999e8,8.30971038e8,1.712068294e9,3.4345342661e9,2.9900444469000006e9,1.1033721807000003e9,2.5160214273e9,2.6143761729999995e9,2.7147877206e9,9.744180399999999e7,5.0300690956e9,2.490418022e9,1.7632032226000001e9,4.5025514913e9,4.6956356848e9,1.5782022286000001e9,1.1339432159999998e9,9.81405922e8,1.3386171279999998e9,4.0953066719999995e9,2.807013583e9,3.072475612e9,2.0837413740000002e9,4.370924859000001e9,1.07675566e9,2030,USENSYS,0.4,20-week-myopic-current-policy
cVar,62087880278.6,1.3441165676996968e9,2.0514970768876543e9,1.893160953385297e9,6.165636409456914e9,7.023314236238664e8,2.6178142945743957e9,1.6865254028616388e9,3.4993128773035717e9,2.95716297741309e9,1.274047526308377e9,3.553241211640531e8,1.0641687898819408e8,1.801442335356739e9,6.878969516159838e8,4.968214732943081e9,5.858334136881752e9,8.359971403337027e8,1.2201539205614085e9,8.292801307959535e8,1.7095726178572388e9,3.7800501808707256e9,3.456801180520623e9,4.82455515120138e9,2.1461295369636028e9,4.840772746419922e9,4.753330066338279e8,2030,USENSYS,0.4,20-week-myopic-current-policy
cNSE,105606246.3,38.57801995181538,41.604246337099326,43.053165336575645,44.98518390662605,807023.0518180584,42.957184881152,2.1595892702163313e7,43.28111832515463,8.320232408213378e7,39.09130473190402,47.05810273426762,44.570938424036804,45.94045494862603,43.57305771530966,48.4588513768911,44.030498325413056,38.94789336632764,43.804493346322225,44.10867022882054,43.191222905492985,42.41396396163087,44.07414741804793,46.826270990159585,40.12995144305076,49.13012215009298,46.69107464134316,2030,USENSYS,0.0,20-week-myopic-current-policy
cStart,401501471.0,2.7743253371881437e6,1.6913225081455915e6,3.482378870345771e6,4.881671569417817e6,3.608646356130563e7,1.439749867823688e7,7.159810699422781e6,4.933955054636073e6,4.756634869787208e7,340945.4255678361,6.779801577429805e6,1.9959160238959055e7,1.6605362639930682e7,8.559824851993393e6,1.2011425580307527e7,9.530549793975743e6,5.8859295051324675e6,5.970599893249061e6,6.75630903199422e6,2.8385139275326684e7,8.223049808892947e6,3.214530744184751e6,1.835707824805364e6,3.374082879893311e6,1.27378539767122e8,1.371673720437841e7,2030,USENSYS,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,20-week-myopic-current-policy
cNetworkExp,901119835.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,20547618962.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.1,20-week-myopic-current-policy
cFix,81333433360.4,2.92499001e9,9.11020671e8,1.98924499e9,2.2076193453e9,6.733571322099999e9,3.9934146321000004e9,1.5063785456999998e9,2.703708595e9,4.370041394000001e9,4.2635676596000004e9,9.973494199999999e8,6.188612507900001e9,2.620089802e9,2.4112619092e9,4.4346479933e9,4.992755987799999e9,2.4416285916e9,1.0883233639999995e9,1.1467720748e9,2.2018901570000005e9,4.4230284219e9,4.044800821e9,3.039957531e9,3.3259854760000005e9,5.3454191941e9,1.0273529440000002e9,2035,USENSYS,0.4,20-week-myopic-current-policy
cVar,69833376725.1,1.017804423773483e9,2.659565896298127e9,2.5243141467506504e9,7.279751993749559e9,1.1523942458984215e9,2.643248482846757e9,2.280348860645088e9,4.427021284956519e9,3.310339897231687e9,1.0063050613990922e9,1.1686502059963088e9,3.247612636798934e7,2.241705238528547e9,6.933413353267407e8,4.300317453070874e9,6.630962568788343e9,5.21103083428379e8,1.294262417809608e9,7.522354455113356e8,1.7198745227439554e9,4.480592621327512e9,3.246915506354867e9,6.512201842662341e9,1.5445434977248528e9,5.828180545959221e9,5.649200200533315e8,2035,USENSYS,0.4,20-week-myopic-current-policy
cNSE,10891915718.5,1.426091031550217e8,234.83759325700754,7.178879010720009e8,1.5199833918022573e8,219.84207743902496,1.4917854959060712e9,4.747426883176153e8,9.364900456990905e6,2.710571523139192e9,3.633270362045648e8,272.2446302680587,214.1138131786009,2.4929784633578044e8,1.5968196214303242e7,3.44962111852699e7,5.375024838277951e8,5.68792410017284e6,3.880760033249724e8,277.34610058735916,6.718262723826821e7,216579.42840546562,4.419387142627579e8,3.863331609254664e6,3.037790122837695e8,2.7816182610159016e9,321.8833324568537,2035,USENSYS,0.1,20-week-myopic-current-policy
cStart,913251392.5,1.4209429974692281e7,1.1075985274185888e7,2.313495013321243e7,3.276017485341251e7,6.330658404896009e7,3.9140140767253906e7,1.5916072486044524e7,1.562549494955612e7,8.061016831596825e7,5.385287923952366e6,1.4612228058639968e7,2.469952092188815e7,2.6871753679189567e7,3.002850127608126e7,6.04271127860904e7,4.037856143858454e7,2.5385196731558308e7,1.8464973916857723e7,1.470110125521936e7,5.011545926925362e7,3.454888191419232e7,2.1253435228922512e7,2.6946871816320665e7,2.083394194272607e7,1.8597513079353213e8,1.6844432733784173e7,2035,USENSYS,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,20-week-myopic-current-policy
cNetworkExp,2006392881.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,31978038476.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.2,20-week-myopic-current-policy
cFix,108545099001.1,3.8979436e9,1.959452487e9,3.268078768e9,4.666479015700001e9,8.5152064501e9,5.004819377900002e9,1.8659754607e9,3.0135955502000003e9,6.027590365e9,5.157237734600001e9,1.336778302e9,7.6204632625e9,2.6165078175e9,3.2261223632000003e9,5.144872081299999e9,7.8522725678e9,3.4184778975999994e9,1.410539493e9,1.5330527912e9,2.771712729e9,5.871896167199999e9,4.542386213e9,5.456870196400001e9,3.869557148100001e9,7.186601062099999e9,1.3106101000000002e9,2040,USENSYS,0.5,20-week-myopic-current-policy
cVar,62436703352.9,1.411239272682215e9,2.246621143610391e9,3.3950992265017123e9,5.869580208204551e9,9.057545826326928e8,2.307884445571923e9,2.3959365393214974e9,4.2511738828071856e9,3.5109886814243717e9,1.075892118301999e9,1.203651126706844e9,-4.005551470716904e7,1.9698851701213818e9,4.309634280732862e8,4.277547948347682e9,5.841739838603318e9,-2.318603912849479e8,9.532527017900956e8,4.5866826038365453e8,1.0119339143078784e9,3.7791305530909925e9,3.173882440791475e9,4.67852720602262e9,1.49670295166605e9,5.849036034253149e9,2.1352758381531793e8,2040,USENSYS,0.3,20-week-myopic-current-policy
cNSE,14837191357.6,2.413875300670219e8,7.843915010432304e7,1.2286653057171257e9,2.5151620644795957e8,2.3281340726012282e7,1.6944082635069058e9,4.1055611066099447e8,1.5895932912293032e8,2.3319062336077685e9,2.929228008690653e9,1.3810260315841243e7,499.9414755682311,2.726019990562113e8,541.6991397257898,856.1310479195162,1.974192866980787e8,2.0080594261183295e8,5.705470370889385e8,6.3666853614647135e7,1.691937400148187e8,1.174156266002456e7,1.2607678560750258e9,1.5113144632992315e8,1.7147237025207594e8,2.4056829874668045e9,638.9457265406207,2040,USENSYS,0.1,20-week-myopic-current-policy
cStart,1386303412.4,3.534890111239023e7,2.9896893676672183e7,5.739436763105557e7,7.341494699881113e7,1.0984892435894461e8,4.1818255809771284e7,1.9209177527086176e7,2.405381453889514e7,9.041289789602725e7,1.6386570113365607e7,1.2035697344427178e7,4.682715528287707e7,3.2777922595341295e7,3.6281640228830405e7,6.2513545522706784e7,4.725413045340453e7,4.776415206145916e7,2.8073596004307017e7,2.3204194197303258e7,5.736195949574306e7,5.998416315744361e7,4.388616368755479e7,8.458925954221901e7,5.8014526243828125e7,2.3171675298617432e8,1.6233803972781327e7,2040,USENSYS,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,20-week-myopic-current-policy
cNetworkExp,4026775551.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,33164347094.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.1,20-week-myopic-current-policy
cFix,132942156919.3,4.5782928645e9,2.717957817e9,4.704996223e9,6.110821147500001e9,9.8282335381e9,6.775840010700001e9,2.0732959377000003e9,3.6354280121999993e9,7.422960653e9,6.083704507600001e9,1.612691177e9,8.425491196500001e9,2.5869606625e9,3.8455708512000003e9,6.2046059553e9,9.7467229626e9,4.5247856546e9,1.839375046e9,1.8644072661999998e9,4.0094593729999995e9,7.150692297499999e9,5.326023282e9,6.3778236804e9,4.7312353741e9,9.1677703711e9,1.597011058e9,2045,USENSYS,0.5,20-week-myopic-current-policy
cVar,89255827875.2,2.6152245487122536e9,2.6981106065163765e9,4.874707158649542e9,7.060483028155731e9,1.7228778373533528e9,4.2583691677582603e9,2.8617287721848607e9,4.464746652053798e9,5.442839720473398e9,3.38731565843348e9,1.9126015853506546e9,9.729162879552658e8,1.9602747767508438e9,1.2462654997895243e9,4.346999328819254e9,8.277339790745124e9,7.331768472962977e8,8.757486138021282e8,7.860786688164594e8,1.822027836830438e9,4.821034967632846e9,4.936378477451715e9,6.098664681141223e9,2.4947193579612765e9,8.2098104901262865e9,3.7538751435499793e8,2045,USENSYS,0.3,20-week-myopic-current-policy
cNSE,13025927970.9,2.4149372504732737e8,1.6778845925016305e8,7.967731146684403e8,2.8958748656262994e8,1.3772669608019741e7,9.415388273681651e8,4.754112211961077e8,3.828274185235567e8,1.8317616908327556e9,1.549264796134877e9,4.086964715931613e7,8177.46388406956,3.031191743884831e8,2.4353790914581202e7,5.474220183412451e6,2.632623916152338e8,4.716959894584004e8,1.2091678204490378e9,1.5806088923018822e8,1.1931847041457567e8,2.361553235386445e7,9.613152757721504e8,2.806312623896061e8,7.948801326086962e7,2.395156781278104e9,171125.39756537124,2045,USENSYS,0.0,20-week-myopic-current-policy
cStart,1585355101.1,3.3355595898865063e7,4.5892533182078056e7,6.075532063141578e7,9.534405251941569e7,1.3329327538948674e8,5.9562675211385556e7,1.6408823362253865e7,2.8165127468083378e7,9.534849247186083e7,1.6799505091820486e7,1.347920651525258e7,6.067962255247179e7,3.0115547976320796e7,3.710992841746765e7,7.444120279013018e7,7.994896741763775e7,5.2059480265043564e7,3.4554819119860806e7,3.0348446391751386e7,5.944291714846299e7,7.33145899862321e7,4.246329941016515e7,7.319280921755214e7,7.176011083245589e7,2.5230142696286058e8,1.5217324887568379e7,2045,USENSYS,0.0,20-week-myopic-current-policy
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.0,20-week-myopic-current-policy
cNetworkExp,4175044900.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.0,20-week-myopic-current-policy
cUnmetPolicyPenalty,34617456878.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.1,20-week-myopic-current-policy
